data_dia,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,AQI,Qualidade_do_Ar
2019-05-08,2019,5,8,9.5,24.53,75.819,0.184,17.023,26.878,43.898,4.158,31.297,26.839,4.583,21,1
2019-05-09,2019,5,9,0.475,25.222,69.532,0.185,13.224,29.239,42.462,6.139,31.33,28.042,5.333,22,1
2019-05-10,2019,5,10,0.0,25.846,71.338,0.221,16.665,37.069,53.732,5.207,29.528,29.881,6.917,22,1
2019-05-11,2019,5,11,0.025,27.291,70.683,0.275,13.472,40.01,53.482,4.251,30.041,35.736,12.083,31,1
2019-05-12,2019,5,12,0.0,28.158,70.389,0.368,9.313,37.16,46.473,4.712,50.877,44.146,22.75,51,2
2019-05-13,2019,5,13,0.95,27.185,84.701,0.366,7.125,30.374,37.499,3.438,44.889,30.268,16.444,43,2
2019-05-14,2019,5,14,0.025,27.64,79.908,0.317,13.009,39.353,52.361,4.833,35.745,30.672,11.25,27,1
2019-05-15,2019,5,15,28.038,23.369,95.191,0.449,16.067,30.612,46.679,2.716,25.521,18.259,6.75,19,1
2019-05-16,2019,5,16,14.025,23.655,88.119,0.375,18.955,28.638,47.59,2.627,21.667,17.899,7.125,15,1
2019-05-17,2019,5,17,20.875,21.919,96.823,0.332,15.186,28.148,43.342,2.82,22.894,12.679,1.917,15,1
2019-05-18,2019,5,18,3.3,22.135,93.725,0.287,10.702,26.782,37.483,2.506,25.62,15.696,3.458,15,1
2019-05-19,2019,5,19,0.138,24.191,81.539,0.351,13.159,28.636,41.795,5.46,31.028,23.0,13.708,26,1
2019-05-20,2019,5,20,0.625,24.678,79.993,0.409,28.608,35.471,64.079,3.393,24.114,33.196,13.875,26,1
2019-05-21,2019,5,21,0.0,25.257,82.11,0.47,25.566,46.805,72.374,5.127,35.401,47.958,32.5,39,1
2019-05-22,2019,5,22,0.019,25.897,80.245,0.453,16.358,54.587,70.948,5.219,37.796,61.816,39.333,48,2
2019-05-23,2019,5,23,0.55,25.871,75.799,0.505,21.855,63.364,85.216,10.722,34.305,68.97,51.875,57,2
2019-05-24,2019,5,24,0.0,25.108,80.203,0.498,18.999,55.537,74.538,3.744,38.788,64.066,36.167,47,2
2019-05-25,2019,5,25,0.0,25.087,69.009,0.216,5.599,24.635,30.231,2.057,41.636,39.387,13.792,30,1
2019-05-26,2019,5,26,0.0,23.414,69.484,0.202,7.158,24.988,32.144,2.729,30.568,26.816,9.792,22,1
2019-05-27,2019,5,27,0.0,23.875,76.691,0.321,25.644,41.9,67.546,6.276,24.472,39.875,19.792,29,1
2019-05-28,2019,5,28,0.025,25.864,71.224,0.358,25.643,49.195,74.842,8.285,23.377,51.506,19.0,39,1
2019-05-29,2019,5,29,0.0,25.362,65.647,0.336,19.638,47.158,66.801,4.3,39.354,46.512,19.708,32,1
2019-05-30,2019,5,30,0.0,26.693,74.594,0.334,11.45,48.887,60.329,5.004,38.407,44.874,17.583,33,1
2019-05-31,2019,5,31,0.0,28.0,70.463,0.361,18.908,52.879,71.788,4.029,30.163,50.672,23.854,36,1
2019-06-01,2019,6,1,4.3,26.814,81.775,0.272,7.528,33.202,40.729,2.807,44.61,39.417,15.542,29,1
2019-06-02,2019,6,2,7.675,23.879,91.881,0.26,6.663,26.753,33.416,1.599,24.655,23.595,5.917,22,1
2019-06-03,2019,6,3,9.3,23.331,89.59,0.284,24.713,34.358,59.071,3.46,16.031,28.22,9.0,21,1
2019-06-04,2019,6,4,5.5,21.432,80.633,0.178,14.752,29.324,44.077,3.129,32.169,22.042,5.208,19,1
2019-06-05,2019,6,5,11.65,20.165,86.469,0.215,15.012,32.777,47.785,2.884,30.94,20.252,6.292,19,1
2019-06-06,2019,6,6,2.95,21.76,78.726,0.19,21.17,30.484,51.657,3.719,27.354,22.798,4.917,20,1
2019-06-07,2019,6,7,0.0,22.641,66.879,0.283,36.15,42.639,78.79,5.03,19.961,30.351,9.375,24,1
2019-06-08,2019,6,8,0.0,22.916,73.175,0.378,27.79,35.525,63.316,3.749,33.972,40.857,22.875,34,1
2019-06-09,2019,6,9,0.0,22.762,79.103,0.397,14.241,35.2,49.446,2.831,43.566,47.488,29.25,41,2
2019-06-10,2019,6,10,0.875,23.174,80.088,0.3,26.44,42.67,69.11,4.515,24.221,35.333,17.667,30,1
2019-06-11,2019,6,11,0.0,24.796,73.128,0.359,25.673,39.499,65.171,5.161,25.219,30.646,8.5,25,1
2019-06-12,2019,6,12,0.0,25.153,74.096,0.379,38.457,43.742,82.198,7.412,18.284,39.368,18.375,30,1
2019-06-13,2019,6,13,0.6,26.446,72.429,0.415,32.484,48.835,81.318,6.159,19.503,40.816,19.75,33,1
2019-06-14,2019,6,14,0.0,27.229,68.511,0.416,32.362,51.168,83.53,5.825,22.99,48.53,26.458,36,1
2019-06-15,2019,6,15,0.0,26.234,73.69,0.381,22.162,45.771,67.932,5.61,26.883,48.0,32.0,37,1
2019-06-16,2019,6,16,0.0,25.514,74.999,0.262,8.983,31.226,40.208,5.603,33.203,42.173,19.292,32,1
2019-06-17,2019,6,17,0.0,24.256,78.997,0.306,15.247,35.932,51.173,3.956,26.525,38.422,22.583,28,1
2019-06-18,2019,6,18,0.575,24.122,70.359,0.225,18.381,36.537,54.918,3.94,23.607,29.464,7.708,25,1
2019-06-19,2019,6,19,0.012,24.914,69.655,0.46,33.708,50.278,83.984,8.436,26.846,54.893,31.5,46,2
2019-06-20,2019,6,20,6.625,25.16,68.798,0.329,15.294,36.327,51.62,4.612,37.776,51.573,24.208,40,1
2019-06-21,2019,6,21,7.825,23.932,73.958,0.177,11.28,24.367,35.647,3.228,41.678,32.75,6.125,34,1
2019-06-22,2019,6,22,0.0,23.647,72.596,0.209,12.052,29.933,41.985,4.72,33.148,37.37,12.042,31,1
2019-06-23,2019,6,23,0.0,23.963,70.065,0.33,11.922,30.438,42.36,5.451,36.263,41.091,20.042,35,1
2019-06-24,2019,6,24,0.625,25.297,63.712,0.394,31.733,39.718,71.454,4.022,21.884,44.13,16.896,36,1
2019-06-25,2019,6,25,0.0,25.85,64.137,0.431,40.837,52.269,93.103,7.105,23.457,50.341,37.667,41,2
2019-06-26,2019,6,26,0.012,27.794,61.341,0.536,63.433,47.615,111.06,5.593,22.632,53.146,30.208,43,2
2019-06-27,2019,6,27,0.012,26.095,77.735,0.262,9.752,30.679,40.431,3.85,46.055,49.63,15.917,40,1
2019-06-28,2019,6,28,0.0,26.803,77.823,0.341,17.571,44.672,62.23,5.442,39.584,56.703,20.5,46,2
2019-06-29,2019,6,29,0.0,26.456,65.361,0.347,16.431,37.409,53.84,3.895,26.928,39.016,12.208,31,1
2019-06-30,2019,6,30,0.012,27.67,49.214,0.451,25.155,36.946,62.103,3.453,31.603,39.785,22.083,32,1
2019-07-01,2019,7,1,0.675,27.416,52.611,0.52,50.266,45.83,96.096,4.958,23.967,49.726,23.708,39,1
2019-07-02,2019,7,2,0.012,25.823,73.378,0.421,19.662,51.326,70.989,7.419,44.599,56.049,31.208,46,2
2019-07-03,2019,7,3,0.0,27.994,52.2,0.676,57.597,54.136,111.729,6.658,27.474,67.322,43.375,52,2
2019-07-04,2019,7,4,3.975,25.237,77.321,0.308,27.437,33.424,60.861,3.754,40.026,43.521,21.0,37,1
2019-07-05,2019,7,5,12.975,21.142,94.688,0.256,12.413,29.513,41.926,2.84,26.002,18.708,4.125,18,1
2019-07-06,2019,7,6,2.887,19.42,66.568,0.141,5.329,19.171,24.55,2.104,46.072,19.807,3.875,22,1
2019-07-07,2019,7,7,0.0,19.255,55.815,0.171,4.51,13.716,18.225,2.827,44.336,22.724,11.792,23,1
2019-07-08,2019,7,8,0.025,20.347,62.498,0.262,20.102,30.518,50.616,4.785,29.552,28.396,12.75,25,1
2019-07-09,2019,7,9,0.012,20.575,63.947,0.263,14.362,27.228,41.59,7.032,32.302,30.38,14.125,25,1
2019-07-10,2019,7,10,0.0,20.906,63.929,0.262,20.06,34.007,54.067,6.094,31.946,34.292,15.167,28,1
2019-07-11,2019,7,11,0.088,21.793,66.369,0.392,24.229,30.104,54.333,7.587,26.504,50.643,24.083,41,2
2019-07-12,2019,7,12,0.025,21.905,64.371,0.493,37.817,43.352,81.184,10.534,30.642,65.734,51.083,55,2
2019-07-13,2019,7,13,0.025,22.92,63.934,0.639,24.662,35.501,60.162,14.595,41.701,80.108,78.458,72,2
2019-07-14,2019,7,14,0.05,24.278,62.156,0.843,19.774,42.037,61.811,9.875,52.57,101.849,92.0,92,3
2019-07-15,2019,7,15,0.125,23.69,72.069,0.448,9.648,29.769,39.418,4.135,50.728,68.76,48.667,58,2
2019-07-16,2019,7,16,0.95,21.992,78.342,0.262,6.037,22.758,28.794,2.963,38.193,47.86,24.333,40,1
2019-07-17,2019,7,17,1.25,18.854,69.632,0.241,12.032,23.492,35.523,3.497,35.212,31.63,13.0,29,1
2019-07-18,2019,7,18,0.575,19.556,76.06,0.242,23.594,35.522,59.824,3.719,28.522,36.787,21.208,29,1
2019-07-19,2019,7,19,0.025,20.515,65.72,0.218,28.537,39.98,68.517,6.911,29.502,31.255,11.458,25,1
2019-07-20,2019,7,20,0.025,22.156,64.607,0.266,20.762,38.047,58.809,7.545,28.608,29.849,11.083,26,1
2019-07-21,2019,7,21,0.012,22.661,69.063,0.267,13.908,32.573,46.478,5.581,29.977,29.276,7.708,25,1
2019-07-22,2019,7,22,0.0,24.104,66.025,0.226,17.09,34.993,52.077,6.185,30.638,29.745,7.125,26,1
2019-07-23,2019,7,23,0.025,24.81,62.46,0.352,25.071,35.901,60.908,7.757,23.475,40.102,15.542,32,1
2019-07-24,2019,7,24,0.012,25.122,61.209,0.316,22.712,31.44,54.256,11.03,24.459,55.32,23.25,40,1
2019-07-25,2019,7,25,0.05,24.186,71.899,0.406,12.617,28.071,40.688,8.079,42.25,71.885,,58,2
2019-07-26,2019,7,26,0.188,24.292,73.351,0.32,13.282,43.662,56.946,7.956,40.956,60.104,,49,2
2019-07-27,2019,7,27,0.038,24.991,62.281,0.309,16.5,39.489,55.987,8.617,35.497,44.326,,37,1
2019-07-28,2019,7,28,0.088,23.731,77.89,0.288,4.818,23.271,28.089,3.775,56.128,47.547,,40,1
2019-07-29,2019,7,29,0.575,23.122,75.092,0.236,10.227,31.987,42.215,4.697,38.89,41.888,,35,1
2019-07-30,2019,7,30,0.0,24.137,68.062,0.319,17.504,38.487,55.991,7.78,25.15,40.94,,34,1
2019-07-31,2019,7,31,0.175,24.381,67.251,0.282,11.808,27.985,39.795,4.804,47.959,41.557,,36,1
2019-08-01,2019,8,1,0.0,23.705,72.439,0.345,15.221,44.641,59.857,5.96,38.607,51.292,,42,2
2019-08-02,2019,8,2,0.05,27.04,62.052,0.351,20.221,44.957,65.176,9.073,37.472,70.289,,57,2
2019-08-03,2019,8,3,12.875,20.53,91.998,0.206,5.176,17.768,22.944,3.528,50.229,20.74,,33,1
2019-08-04,2019,8,4,15.2,17.427,93.044,0.184,6.25,24.268,30.519,2.847,35.841,13.39,,22,1
2019-08-05,2019,8,5,1.75,18.608,85.258,0.238,17.449,33.918,51.372,5.02,21.036,23.568,,20,1
2019-08-06,2019,8,6,0.0,21.934,72.822,0.162,11.031,25.163,36.198,4.925,31.355,23.203,,22,1
2019-08-07,2019,8,7,1.075,23.526,73.848,0.217,23.718,34.418,58.134,6.07,26.723,26.113,,24,1
2019-08-08,2019,8,8,0.475,24.295,75.202,0.287,23.922,40.28,64.199,10.367,29.498,37.631,,31,1
2019-08-09,2019,8,9,2.0,25.272,73.24,0.268,27.546,42.345,69.893,6.689,25.1,41.669,,34,1
2019-08-10,2019,8,10,0.0,26.969,65.638,0.376,14.01,39.658,53.667,10.169,33.031,43.399,,38,1
2019-08-11,2019,8,11,0.0,25.956,67.656,0.483,18.456,29.884,48.34,4.044,43.604,54.101,,47,2
2019-08-12,2019,8,12,0.55,25.765,71.191,0.247,10.201,36.323,46.523,6.16,43.768,48.982,,40,1
2019-08-13,2019,8,13,2.35,25.163,68.969,0.329,15.141,30.319,45.46,5.414,35.674,59.625,,46,2
2019-08-14,2019,8,14,6.75,19.166,88.829,0.18,12.383,30.344,42.727,3.545,45.154,22.268,,27,1
2019-08-15,2019,8,15,3.05,19.401,76.539,0.204,16.534,35.98,52.516,6.334,29.217,25.3,,22,1
2019-08-16,2019,8,16,0.0,20.63,57.523,0.228,23.812,38.03,61.843,6.568,36.905,31.191,,27,1
2019-08-17,2019,8,17,0.0,22.402,55.961,0.302,20.154,41.585,61.739,8.314,34.144,36.184,,31,1
2019-08-18,2019,8,18,0.0,26.108,40.343,0.594,43.561,48.834,92.396,7.587,39.674,57.057,,42,2
2019-08-19,2019,8,19,0.675,23.809,76.781,0.375,25.447,40.462,65.91,3.678,51.271,55.384,,42,2
2019-08-20,2019,8,20,7.675,22.134,92.772,0.266,16.875,34.769,51.639,3.482,35.962,34.321,,33,1
2019-08-21,2019,8,21,3.85,20.695,84.067,0.215,15.499,30.986,46.487,4.194,41.393,22.369,,26,1
2019-08-22,2019,8,22,3.625,20.166,85.952,0.228,17.274,36.777,54.051,3.807,23.036,22.798,,19,1
2019-08-23,2019,8,23,4.45,19.291,83.313,0.287,24.362,40.941,65.303,4.483,19.786,26.696,,21,1
2019-08-24,2019,8,24,1.275,19.782,86.357,0.338,34.448,36.104,70.553,4.915,21.149,30.637,,25,1
2019-08-25,2019,8,25,3.2,20.063,83.933,0.185,10.601,33.44,44.042,2.74,34.666,20.893,,24,1
2019-08-26,2019,8,26,0.075,21.585,72.063,0.146,13.676,31.488,45.169,3.323,39.126,25.077,,24,1
2019-08-27,2019,8,27,0.0,22.308,70.523,0.185,20.331,38.111,58.448,3.923,36.717,29.756,,27,1
2019-08-28,2019,8,28,0.05,22.409,66.098,0.175,13.928,32.49,46.42,3.512,45.511,32.714,,28,1
2019-08-29,2019,8,29,0.0,22.835,70.786,0.19,17.822,36.28,54.105,3.996,36.994,31.792,,27,1
2019-08-30,2019,8,30,0.0,26.801,55.101,0.299,23.668,44.467,68.135,5.44,29.587,42.238,,33,1
2019-08-31,2019,8,31,0.0,27.84,50.942,0.551,34.87,58.156,93.028,10.247,39.459,62.679,,54,2
2019-09-01,2019,9,1,6.55,24.931,70.903,0.347,6.913,31.655,38.576,4.794,69.518,54.548,,44,2
2019-09-02,2019,9,2,8.65,22.535,91.56,0.369,18.36,42.249,60.613,3.167,38.388,27.78,,30,1
2019-09-03,2019,9,3,4.775,23.518,84.766,0.311,13.778,36.914,50.694,3.416,37.794,31.322,,28,1
2019-09-04,2019,9,4,4.475,22.39,92.587,0.343,19.45,36.178,55.627,3.629,21.649,30.393,,24,1
2019-09-05,2019,9,5,9.875,20.403,95.223,0.256,15.789,35.539,51.329,2.168,36.133,15.411,,20,1
2019-09-06,2019,9,6,1.85,19.794,88.542,0.238,13.443,33.081,46.525,2.16,31.331,26.208,,24,1
2019-09-07,2019,9,7,0.0,23.424,73.259,0.25,7.464,27.973,35.436,3.731,36.691,29.726,,28,1
2019-09-08,2019,9,8,0.0,25.593,68.132,0.35,7.125,30.451,37.576,5.131,34.982,37.357,,34,1
2019-09-09,2019,9,9,0.0,27.464,64.021,0.407,20.625,45.021,65.64,6.051,36.066,49.47,,37,1
2019-09-10,2019,9,10,0.0,28.653,55.95,0.449,27.241,51.762,79.002,7.925,39.873,59.44,,51,2
2019-09-11,2019,9,11,0.0,26.437,71.228,0.453,20.358,45.634,65.992,6.043,35.396,73.08,,55,2
2019-09-12,2019,9,12,0.0,29.622,62.853,0.734,32.861,71.408,104.27,11.785,49.065,95.869,,91,3
2019-09-13,2019,9,13,0.0,24.135,83.919,0.379,8.833,29.914,38.748,3.273,66.329,51.565,,62,2
2019-09-14,2019,9,14,1.525,23.438,87.444,0.307,5.734,26.882,32.615,2.282,48.114,28.902,,27,1
2019-09-15,2019,9,15,0.0,25.842,76.241,0.281,3.567,21.246,24.813,3.508,48.366,34.399,,32,1
2019-09-16,2019,9,16,0.025,27.634,70.464,0.326,10.499,30.136,40.633,7.057,42.533,47.214,,40,1
2019-09-17,2019,9,17,0.0,29.592,59.263,0.451,12.67,30.317,42.986,13.035,41.302,60.28,,53,2
2019-09-18,2019,9,18,0.0,28.195,69.645,0.414,21.692,37.758,59.45,5.784,57.245,68.178,,53,2
2019-09-19,2019,9,19,0.0,26.053,75.263,0.321,4.591,23.804,28.388,2.994,68.944,52.696,,42,2
2019-09-20,2019,9,20,0.0,26.802,75.593,0.401,10.264,34.82,45.07,7.321,46.761,70.31,,53,2
2019-09-21,2019,9,21,0.2,24.129,87.446,0.371,5.807,33.914,39.722,4.112,32.298,41.601,,32,1
2019-09-22,2019,9,22,8.825,22.319,96.393,0.271,3.67,20.017,23.687,2.922,38.908,16.679,,21,1
2019-09-23,2019,9,23,4.4,21.588,69.485,0.163,13.89,18.262,32.152,2.871,45.983,27.024,,26,1
2019-09-24,2019,9,24,0.0,22.165,61.46,0.168,10.342,19.992,30.368,3.663,38.764,33.066,,27,1
2019-09-25,2019,9,25,1.675,21.109,80.062,0.305,24.518,44.505,69.022,6.114,15.431,41.196,,31,1
2019-09-26,2019,9,26,14.7,20.766,95.368,0.361,27.304,42.166,69.468,4.009,10.061,28.428,,18,1
2019-09-27,2019,9,27,0.6,22.988,83.188,0.33,27.48,35.146,62.618,4.57,28.004,31.154,,26,1
2019-09-28,2019,9,28,7.8,21.201,91.663,0.251,7.133,25.404,32.537,3.386,34.412,20.976,,22,1
2019-09-29,2019,9,29,0.675,20.821,91.13,0.242,6.924,24.076,31.001,2.255,26.112,28.649,,24,1
2019-09-30,2019,9,30,0.05,22.584,81.565,0.219,9.812,22.145,31.96,3.191,34.737,23.815,,23,1
2019-10-01,2019,10,1,0.0,24.738,69.747,0.218,7.492,22.332,29.819,3.273,45.03,31.723,,30,1
2019-10-02,2019,10,2,0.0,25.473,55.662,0.247,17.212,31.42,48.63,3.927,43.896,36.042,,34,1
2019-10-03,2019,10,3,0.0,25.681,62.443,0.281,11.306,30.694,42.001,4.66,41.443,41.345,,37,1
2019-10-04,2019,10,4,0.025,26.254,67.928,0.326,11.444,32.17,43.618,4.202,52.613,47.422,,50,2
2019-10-05,2019,10,5,0.0,28.666,56.274,0.332,8.691,31.776,40.464,5.191,35.462,43.072,,38,1
2019-10-06,2019,10,6,0.0,26.162,70.836,0.296,5.624,23.396,29.02,3.149,54.551,44.947,,39,1
2019-10-07,2019,10,7,0.025,25.721,76.081,0.289,6.165,24.519,30.688,3.603,48.965,46.345,,36,1
2019-10-08,2019,10,8,10.325,23.982,88.717,0.308,7.614,28.036,35.648,2.883,37.568,30.786,,27,1
2019-10-09,2019,10,9,29.662,21.929,95.791,0.347,9.468,38.285,47.752,2.766,39.582,15.579,,24,1
2019-10-10,2019,10,10,1.275,22.716,84.736,0.314,13.67,43.489,57.156,3.305,38.114,22.45,19.0,26,1
2019-10-11,2019,10,11,0.0,26.802,72.164,0.354,18.31,41.577,59.891,4.896,34.597,32.82,4.917,33,1
2019-10-12,2019,10,12,0.0,28.622,63.523,0.348,8.544,35.785,44.327,7.308,48.244,34.651,11.208,56,2
2019-10-13,2019,10,13,0.0,30.158,60.601,0.316,6.069,33.356,39.423,8.028,52.842,37.0,11.333,66,2
2019-10-14,2019,10,14,0.575,28.803,66.428,0.328,13.346,35.0,48.346,6.431,39.896,48.084,9.667,46,2
2019-10-15,2019,10,15,0.0,26.774,68.993,0.261,5.565,19.117,24.681,2.944,58.052,37.544,10.958,38,1
2019-10-16,2019,10,16,0.0,26.681,69.512,0.293,9.715,29.391,39.1,4.014,43.611,41.568,12.875,36,1
2019-10-17,2019,10,17,0.0,27.343,70.66,0.318,9.731,30.558,40.287,4.696,43.842,38.974,9.417,37,1
2019-10-18,2019,10,18,0.125,27.646,66.61,0.369,10.814,36.256,47.073,4.635,45.695,42.37,10.917,42,2
2019-10-19,2019,10,19,0.0,27.042,70.864,0.301,4.856,25.943,30.798,3.232,67.616,36.552,15.458,44,2
2019-10-20,2019,10,20,1.45,23.344,73.677,0.18,4.958,17.533,22.492,2.337,56.262,27.083,4.417,31,1
2019-10-21,2019,10,21,0.125,22.594,72.614,0.225,8.183,22.441,30.624,3.134,42.725,29.643,8.846,26,1
2019-10-22,2019,10,22,0.0,24.442,69.67,0.245,16.125,33.642,49.769,4.375,43.376,41.271,14.625,33,1
2019-10-23,2019,10,23,0.188,24.548,72.592,0.252,20.152,27.337,47.486,3.305,42.727,29.302,6.5,29,1
2019-10-24,2019,10,24,0.0,26.08,66.718,0.225,16.501,27.821,44.322,5.644,45.988,32.776,6.667,37,1
2019-10-25,2019,10,25,3.15,26.794,71.356,0.291,14.848,34.236,49.083,5.782,49.566,41.922,12.333,46,2
2019-10-26,2019,10,26,0.475,26.514,79.263,0.313,15.19,35.986,51.176,5.4,45.221,36.776,15.167,42,2
2019-10-27,2019,10,27,0.0,29.25,69.307,0.282,14.856,25.075,39.93,4.506,50.544,30.685,4.25,42,2
2019-10-28,2019,10,28,0.7,29.812,66.629,0.342,16.28,33.673,49.952,6.552,48.945,43.202,11.5,55,2
2019-10-29,2019,10,29,0.625,30.08,59.417,0.36,13.077,41.884,54.962,8.524,71.216,42.756,12.542,74,2
2019-10-30,2019,10,30,0.1,29.15,58.569,0.344,13.579,39.018,52.588,6.64,75.947,34.891,9.667,68,2
2019-10-31,2019,10,31,0.025,28.643,70.179,0.402,9.596,36.174,45.769,8.236,53.687,53.062,32.875,54,2
2019-11-01,2019,11,1,0.025,27.708,72.677,0.291,5.024,13.067,18.083,2.679,58.589,38.047,9.042,39,1
2019-11-02,2019,11,2,0.8,27.602,72.862,0.264,4.43,12.492,16.922,3.332,57.472,32.89,11.25,38,1
2019-11-03,2019,11,3,0.0,29.549,60.26,0.305,4.455,14.928,19.382,6.606,55.56,34.667,6.542,57,2
2019-11-04,2019,11,4,0.0,29.16,65.729,0.354,10.877,34.23,45.109,4.854,52.214,52.614,16.5,65,2
2019-11-05,2019,11,5,0.375,31.166,60.511,0.382,11.308,34.712,46.018,7.278,64.243,59.63,21.875,78,2
2019-11-06,2019,11,6,1.35,26.116,77.389,0.279,6.227,16.724,22.952,3.299,57.402,32.125,10.208,49,2
2019-11-07,2019,11,7,0.65,25.137,76.701,0.273,9.779,26.905,36.676,3.884,37.737,33.318,9.75,28,1
2019-11-08,2019,11,8,2.325,25.709,81.634,0.267,10.331,28.245,38.572,4.667,27.168,28.302,6.5,23,1
2019-11-09,2019,11,9,0.387,26.103,86.19,0.284,9.489,31.538,41.028,4.152,30.255,28.814,11.583,27,1
2019-11-10,2019,11,10,0.025,27.107,80.603,0.321,6.758,27.303,34.061,5.562,39.106,42.05,23.083,42,2
2019-11-11,2019,11,11,21.55,25.037,88.375,0.26,9.145,23.591,32.736,4.169,36.267,30.609,8.125,28,1
2019-11-12,2019,11,12,2.875,23.213,83.034,0.205,11.783,16.748,28.53,2.763,31.025,28.721,7.417,21,1
2019-11-13,2019,11,13,0.075,24.8,74.051,0.217,7.429,17.528,24.956,4.083,35.327,27.202,8.0,23,1
2019-11-14,2019,11,14,8.775,24.335,87.47,0.354,14.661,24.996,39.66,5.596,15.426,21.134,7.646,18,1
2019-11-15,2019,11,15,4.175,24.437,84.548,0.324,11.897,20.905,32.802,3.063,35.659,16.863,7.833,23,1
2019-11-16,2019,11,16,0.025,24.416,73.3,0.301,9.421,20.743,30.164,3.092,29.919,32.057,10.917,27,1
2019-11-17,2019,11,17,0.1,23.687,74.156,0.233,5.794,20.235,26.03,4.966,32.675,28.899,11.833,25,1
2019-11-18,2019,11,18,0.575,23.551,78.693,0.304,9.815,30.088,39.904,6.319,25.129,31.342,8.417,25,1
2019-11-19,2019,11,19,6.925,23.07,91.815,0.317,11.046,23.231,34.282,4.42,32.492,14.655,4.625,17,1
2019-11-20,2019,11,20,0.175,24.09,86.301,0.278,6.08,15.363,21.438,5.115,38.792,13.762,3.917,18,1
2019-11-21,2019,11,21,0.0,26.961,73.886,0.297,8.475,21.646,30.123,4.151,35.055,27.494,8.643,25,1
2019-11-22,2019,11,22,0.0,28.497,67.563,0.342,10.755,24.12,34.874,6.171,39.2,31.654,11.604,26,1
2019-11-23,2019,11,23,11.725,29.082,63.129,0.349,7.724,17.61,25.332,4.01,52.719,29.768,10.667,35,1
2019-11-24,2019,11,24,4.875,22.992,75.021,0.186,3.648,9.749,13.397,2.928,55.57,28.149,8.75,28,1
2019-11-25,2019,11,25,0.225,23.109,66.268,0.205,7.366,20.553,27.919,4.231,38.271,31.744,9.375,28,1
2019-11-26,2019,11,26,0.525,25.113,53.635,0.229,8.743,19.877,28.617,3.576,50.665,32.22,6.958,30,1
2019-11-27,2019,11,27,0.0,27.877,55.263,0.286,10.6,29.133,39.731,5.301,54.381,42.266,16.083,43,2
2019-11-28,2019,11,28,10.975,25.025,80.356,0.401,10.252,26.578,36.83,7.235,46.948,36.565,15.25,34,1
2019-11-29,2019,11,29,4.075,22.974,81.518,0.279,8.588,19.14,27.726,3.135,49.136,35.476,10.333,30,1
2019-11-30,2019,11,30,0.0,26.164,69.401,0.34,8.031,26.415,34.448,4.047,44.92,47.434,14.667,42,2
2019-12-01,2019,12,1,0.3,27.01,77.342,0.418,7.324,25.676,33.002,10.974,50.962,46.562,21.417,44,2
2019-12-02,2019,12,2,0.725,23.675,83.228,0.266,6.382,16.149,22.529,3.566,55.562,25.967,10.333,28,1
2019-12-03,2019,12,3,0.025,20.147,77.235,0.262,10.42,22.61,33.03,6.178,34.7,41.661,11.417,33,1
2019-12-04,2019,12,4,0.0,22.607,72.442,0.295,10.143,25.834,35.977,7.184,28.285,47.381,12.0,37,1
2019-12-05,2019,12,5,6.725,29.837,68.03,0.353,11.46,24.779,36.243,7.607,24.813,29.86,7.708,24,1
2019-12-06,2019,12,6,1.925,25.173,93.36,0.399,10.968,28.705,39.679,3.526,26.897,25.565,13.146,21,1
2019-12-07,2019,12,7,0.025,25.691,69.69,0.283,7.288,24.147,31.437,4.137,45.7,32.799,14.75,32,1
2019-12-08,2019,12,8,0.0,26.114,65.803,0.262,6.877,20.376,27.252,3.576,52.482,30.514,10.667,33,1
2019-12-09,2019,12,9,0.0,27.823,64.37,0.32,10.973,28.585,39.556,5.831,36.072,39.097,12.646,34,1
2019-12-10,2019,12,10,3.175,27.011,83.658,0.364,11.251,30.867,42.116,6.502,24.156,42.924,19.333,35,1
2019-12-11,2019,12,11,2.975,26.132,89.846,0.441,8.974,28.399,37.37,4.707,28.468,35.221,21.0,27,1
2019-12-12,2019,12,12,5.325,26.214,93.05,0.598,14.156,42.803,56.956,6.265,17.572,38.212,30.125,30,1
2019-12-13,2019,12,13,0.7,29.334,78.044,0.516,19.051,31.183,50.239,4.754,37.713,29.283,16.667,31,1
2019-12-14,2019,12,14,0.05,27.837,85.212,0.336,5.903,18.819,24.72,3.213,41.578,24.267,11.896,28,1
2019-12-15,2019,12,15,0.0,30.878,68.441,0.334,5.721,22.219,27.942,6.456,31.634,25.592,10.833,23,1
2019-12-16,2019,12,16,0.0,32.865,50.061,0.292,14.076,24.737,38.813,7.001,23.314,22.683,8.042,20,1
2019-12-17,2019,12,17,0.0,31.313,60.097,0.316,8.984,25.603,34.583,6.488,57.329,28.892,13.875,35,1
2019-12-18,2019,12,18,2.975,29.016,77.742,0.337,5.47,17.262,22.73,4.506,41.353,26.932,14.333,27,1
2019-12-19,2019,12,19,0.025,27.16,85.177,0.378,7.339,26.908,34.25,3.722,26.606,24.608,12.5,20,1
2019-12-20,2019,12,20,2.85,28.353,77.961,0.376,11.252,33.236,44.489,4.662,42.484,25.691,14.542,28,1
2019-12-21,2019,12,21,0.1,30.719,70.155,0.499,10.931,31.13,42.058,8.872,29.412,37.636,14.625,29,1
