data_dia,AQI,Qualidade_do_Ar
2014-03-20,,
2014-03-21,,
2014-03-22,,
2014-03-23,,
2014-03-24,,
2014-03-25,,
2014-03-26,,
2014-03-27,,
2014-03-28,,
2014-03-29,,
2014-03-30,,
2014-03-31,,
2014-04-01,29,N1 - Boa
2014-04-02,35,N1 - Boa
2014-04-03,36,N1 - Boa
2014-04-04,20,N1 - Boa
2014-04-05,26,N1 - Boa
2014-04-06,36,N1 - Boa
2014-04-07,37,N1 - Boa
2014-04-08,43,N2 - Moderada
2014-04-09,51,N2 - Moderada
2014-04-10,38,N1 - Boa
2014-04-11,40,N1 - Boa
2014-04-12,41,N2 - Moderada
2014-04-13,26,N1 - Boa
2014-04-14,20,N1 - Boa
2014-04-15,14,N1 - Boa
2014-04-16,16,N1 - Boa
2014-04-17,23,N1 - Boa
2014-04-18,34,N1 - Boa
2014-04-19,30,N1 - Boa
2014-04-20,26,N1 - Boa
2014-04-21,18,N1 - Boa
2014-04-22,30,N1 - Boa
2014-04-23,24,N1 - Boa
2014-04-24,18,N1 - Boa
2014-04-25,21,N1 - Boa
2014-04-26,16,N1 - Boa
2014-04-27,16,N1 - Boa
2014-04-28,14,N1 - Boa
2014-04-29,26,N1 - Boa
2014-04-30,27,N1 - Boa
2014-05-01,22,N1 - Boa
2014-05-02,28,N1 - Boa
2014-05-03,33,N1 - Boa
2014-05-04,30,N1 - Boa
2014-05-05,32,N1 - Boa
2014-05-06,59,N2 - Moderada
2014-05-07,45,N2 - Moderada
2014-05-08,39,N1 - Boa
2014-05-09,36,N1 - Boa
2014-05-10,17,N1 - Boa
2014-05-11,17,N1 - Boa
2014-05-12,22,N1 - Boa
2014-05-13,26,N1 - Boa
2014-05-14,37,N1 - Boa
2014-05-15,37,N1 - Boa
2014-05-16,41,N2 - Moderada
2014-05-17,31,N1 - Boa
2014-05-18,37,N1 - Boa
2014-05-19,26,N1 - Boa
2014-05-20,30,N1 - Boa
2014-05-21,52,N2 - Moderada
2014-05-22,46,N2 - Moderada
2014-05-23,28,N1 - Boa
2014-05-24,12,N1 - Boa
2014-05-25,12,N1 - Boa
2014-05-26,20,N1 - Boa
2014-05-27,21,N1 - Boa
2014-05-28,12,N1 - Boa
2014-05-29,13,N1 - Boa
2014-05-30,25,N1 - Boa
2014-05-31,31,N1 - Boa
2014-06-01,20,N1 - Boa
2014-06-02,18,N1 - Boa
2014-06-03,16,N1 - Boa
2014-06-04,34,N1 - Boa
2014-06-05,44,N2 - Moderada
2014-06-06,44,N2 - Moderada
2014-06-07,67,N2 - Moderada
2014-06-08,46,N2 - Moderada
2014-06-09,30,N1 - Boa
2014-06-10,13,N1 - Boa
2014-06-11,18,N1 - Boa
2014-06-12,29,N1 - Boa
2014-06-13,21,N1 - Boa
2014-06-14,33,N1 - Boa
2014-06-15,33,N1 - Boa
2014-06-16,33,N1 - Boa
2014-06-17,42,N2 - Moderada
2014-06-18,32,N1 - Boa
2014-06-19,20,N1 - Boa
2014-06-20,20,N1 - Boa
2014-06-21,22,N1 - Boa
2014-06-22,16,N1 - Boa
2014-06-23,33,N1 - Boa
2014-06-24,37,N1 - Boa
2014-06-25,43,N2 - Moderada
2014-06-26,54,N2 - Moderada
2014-06-27,51,N2 - Moderada
2014-06-28,48,N2 - Moderada
2014-06-29,56,N2 - Moderada
2014-06-30,32,N1 - Boa
2014-07-01,37,N1 - Boa
2014-07-02,40,N1 - Boa
2014-07-03,51,N2 - Moderada
2014-07-04,58,N2 - Moderada
2014-07-05,47,N2 - Moderada
2014-07-06,25,N1 - Boa
2014-07-07,30,N1 - Boa
2014-07-08,28,N1 - Boa
2014-07-09,17,N1 - Boa
2014-07-10,18,N1 - Boa
2014-07-11,12,N1 - Boa
2014-07-12,13,N1 - Boa
2014-07-13,21,N1 - Boa
2014-07-14,19,N1 - Boa
2014-07-15,23,N1 - Boa
2014-07-16,28,N1 - Boa
2014-07-17,44,N2 - Moderada
2014-07-18,38,N1 - Boa
2014-07-19,17,N1 - Boa
2014-07-20,21,N1 - Boa
2014-07-21,23,N1 - Boa
2014-07-22,28,N1 - Boa
2014-07-23,29,N1 - Boa
2014-07-24,29,N1 - Boa
2014-07-25,18,N1 - Boa
2014-07-26,11,N1 - Boa
2014-07-27,13,N1 - Boa
2014-07-28,13,N1 - Boa
2014-07-29,19,N1 - Boa
2014-07-30,22,N1 - Boa
2014-07-31,24,N1 - Boa
2014-08-01,27,N1 - Boa
2014-08-02,32,N1 - Boa
2014-08-03,48,N2 - Moderada
2014-08-04,43,N2 - Moderada
2014-08-05,38,N1 - Boa
2014-08-06,26,N1 - Boa
2014-08-07,28,N1 - Boa
2014-08-08,37,N1 - Boa
2014-08-09,23,N1 - Boa
2014-08-10,25,N1 - Boa
2014-08-11,25,N1 - Boa
2014-08-12,45,N2 - Moderada
2014-08-13,41,N2 - Moderada
2014-08-14,16,N1 - Boa
2014-08-15,21,N1 - Boa
2014-08-16,16,N1 - Boa
2014-08-17,21,N1 - Boa
2014-08-18,23,N1 - Boa
2014-08-19,20,N1 - Boa
2014-08-20,19,N1 - Boa
2014-08-21,31,N1 - Boa
2014-08-22,38,N1 - Boa
2014-08-23,49,N2 - Moderada
2014-08-24,39,N1 - Boa
2014-08-25,46,N2 - Moderada
2014-08-26,69,N2 - Moderada
2014-08-27,27,N1 - Boa
2014-08-28,20,N1 - Boa
2014-08-29,24,N1 - Boa
2014-08-30,31,N1 - Boa
2014-08-31,26,N1 - Boa
2014-09-01,32,N1 - Boa
2014-09-02,28,N1 - Boa
2014-09-03,24,N1 - Boa
2014-09-04,22,N1 - Boa
2014-09-05,17,N1 - Boa
2014-09-06,24,N1 - Boa
2014-09-07,26,N1 - Boa
2014-09-08,32,N1 - Boa
2014-09-09,51,N2 - Moderada
2014-09-10,39,N1 - Boa
2014-09-11,37,N1 - Boa
2014-09-12,30,N1 - Boa
2014-09-13,34,N1 - Boa
2014-09-14,37,N1 - Boa
2014-09-15,35,N1 - Boa
2014-09-16,31,N1 - Boa
2014-09-17,17,N1 - Boa
2014-09-18,23,N1 - Boa
2014-09-19,28,N1 - Boa
2014-09-20,31,N1 - Boa
2014-09-21,27,N1 - Boa
2014-09-22,18,N1 - Boa
2014-09-23,27,N1 - Boa
2014-09-24,27,N1 - Boa
2014-09-25,34,N1 - Boa
2014-09-26,35,N1 - Boa
2014-09-27,24,N1 - Boa
2014-09-28,23,N1 - Boa
2014-09-29,26,N1 - Boa
2014-09-30,26,N1 - Boa
2014-10-01,27,N1 - Boa
2014-10-02,27,N1 - Boa
2014-10-03,19,N1 - Boa
2014-10-04,19,N1 - Boa
2014-10-05,24,N1 - Boa
2014-10-06,22,N1 - Boa
2014-10-07,23,N1 - Boa
2014-10-08,32,N1 - Boa
2014-10-09,50,N2 - Moderada
2014-10-10,45,N2 - Moderada
2014-10-11,35,N1 - Boa
2014-10-12,33,N1 - Boa
2014-10-13,43,N2 - Moderada
2014-10-14,32,N1 - Boa
2014-10-15,26,N1 - Boa
2014-10-16,30,N1 - Boa
2014-10-17,31,N1 - Boa
2014-10-18,26,N1 - Boa
2014-10-19,35,N1 - Boa
2014-10-20,24,N1 - Boa
2014-10-21,19,N1 - Boa
2014-10-22,11,N1 - Boa
2014-10-23,25,N1 - Boa
2014-10-24,36,N1 - Boa
2014-10-25,20,N1 - Boa
2014-10-26,24,N1 - Boa
2014-10-27,21,N1 - Boa
2014-10-28,21,N1 - Boa
2014-10-29,34,N1 - Boa
2014-10-30,25,N1 - Boa
2014-10-31,29,N1 - Boa
2014-11-01,31,N1 - Boa
2014-11-02,26,N1 - Boa
2014-11-03,42,N2 - Moderada
2014-11-04,33,N1 - Boa
2014-11-05,29,N1 - Boa
2014-11-06,21,N1 - Boa
2014-11-07,40,N1 - Boa
2014-11-08,33,N1 - Boa
2014-11-09,23,N1 - Boa
2014-11-10,23,N1 - Boa
2014-11-11,26,N1 - Boa
2014-11-12,28,N1 - Boa
2014-11-13,32,N1 - Boa
2014-11-14,24,N1 - Boa
2014-11-15,17,N1 - Boa
2014-11-16,18,N1 - Boa
2014-11-17,22,N1 - Boa
2014-11-18,28,N1 - Boa
2014-11-19,33,N1 - Boa
2014-11-20,49,N2 - Moderada
2014-11-21,66,N2 - Moderada
2014-11-22,49,N2 - Moderada
2014-11-23,22,N1 - Boa
2014-11-24,26,N1 - Boa
2014-11-25,30,N1 - Boa
2014-11-26,26,N1 - Boa
2014-11-27,12,N1 - Boa
2014-11-28,14,N1 - Boa
2014-11-29,15,N1 - Boa
2014-11-30,19,N1 - Boa
2014-12-01,21,N1 - Boa
2014-12-02,20,N1 - Boa
2014-12-03,33,N1 - Boa
2014-12-04,36,N1 - Boa
2014-12-05,13,N1 - Boa
2014-12-06,27,N1 - Boa
2014-12-07,25,N1 - Boa
2014-12-08,21,N1 - Boa
2014-12-09,32,N1 - Boa
2014-12-10,17,N1 - Boa
2014-12-11,31,N1 - Boa
2014-12-12,34,N1 - Boa
2014-12-13,32,N1 - Boa
2014-12-14,18,N1 - Boa
2014-12-15,20,N1 - Boa
2014-12-16,19,N1 - Boa
2014-12-17,36,N1 - Boa
2014-12-18,36,N1 - Boa
2014-12-19,35,N1 - Boa
2014-12-20,28,N1 - Boa
2014-12-21,30,N1 - Boa
2014-12-22,13,N1 - Boa
2014-12-23,12,N1 - Boa
2014-12-24,11,N1 - Boa
2014-12-25,21,N1 - Boa
2014-12-26,25,N1 - Boa
2014-12-27,34,N1 - Boa
2014-12-28,35,N1 - Boa
2014-12-29,33,N1 - Boa
2014-12-30,55,N2 - Moderada
2014-12-31,28,N1 - Boa
2015-01-01,32,N1 - Boa
2015-01-02,31,N1 - Boa
2015-01-03,21,N1 - Boa
2015-01-04,20,N1 - Boa
2015-01-05,22,N1 - Boa
2015-01-06,29,N1 - Boa
2015-01-07,26,N1 - Boa
2015-01-08,31,N1 - Boa
2015-01-09,33,N1 - Boa
2015-01-10,41,N2 - Moderada
2015-01-11,36,N1 - Boa
2015-01-12,86,N3 - Ruim
2015-01-13,83,N3 - Ruim
2015-01-14,34,N1 - Boa
2015-01-15,45,N2 - Moderada
2015-01-16,30,N1 - Boa
2015-01-17,54,N2 - Moderada
2015-01-18,41,N2 - Moderada
2015-01-19,69,N2 - Moderada
2015-01-20,36,N1 - Boa
2015-01-21,45,N2 - Moderada
2015-01-22,24,N1 - Boa
2015-01-23,24,N1 - Boa
2015-01-24,24,N1 - Boa
2015-01-25,24,N1 - Boa
2015-01-26,22,N1 - Boa
2015-01-27,33,N1 - Boa
2015-01-28,27,N1 - Boa
2015-01-29,23,N1 - Boa
2015-01-30,25,N1 - Boa
2015-01-31,15,N1 - Boa
2015-02-01,15,N1 - Boa
2015-02-02,15,N1 - Boa
2015-02-03,16,N1 - Boa
2015-02-04,25,N1 - Boa
2015-02-05,16,N1 - Boa
2015-02-06,17,N1 - Boa
2015-02-07,12,N1 - Boa
2015-02-08,19,N1 - Boa
2015-02-09,23,N1 - Boa
2015-02-10,29,N1 - Boa
2015-02-11,27,N1 - Boa
2015-02-12,30,N1 - Boa
2015-02-13,33,N1 - Boa
2015-02-14,24,N1 - Boa
2015-02-15,20,N1 - Boa
2015-02-16,18,N1 - Boa
2015-02-17,14,N1 - Boa
2015-02-18,8,N1 - Boa
2015-02-19,13,N1 - Boa
2015-02-20,15,N1 - Boa
2015-02-21,30,N1 - Boa
2015-02-22,18,N1 - Boa
2015-02-23,20,N1 - Boa
2015-02-24,18,N1 - Boa
2015-02-25,17,N1 - Boa
2015-02-26,23,N1 - Boa
2015-02-27,25,N1 - Boa
2015-02-28,18,N1 - Boa
2015-03-01,11,N1 - Boa
2015-03-02,15,N1 - Boa
2015-03-03,19,N1 - Boa
2015-03-04,17,N1 - Boa
2015-03-05,27,N1 - Boa
2015-03-06,30,N1 - Boa
2015-03-07,29,N1 - Boa
2015-03-08,16,N1 - Boa
2015-03-09,11,N1 - Boa
2015-03-10,11,N1 - Boa
2015-03-11,28,N1 - Boa
2015-03-12,18,N1 - Boa
2015-03-13,33,N1 - Boa
2015-03-14,24,N1 - Boa
2015-03-15,34,N1 - Boa
2015-03-16,16,N1 - Boa
2015-03-17,11,N1 - Boa
2015-03-18,21,N1 - Boa
2015-03-19,27,N1 - Boa
2015-03-20,21,N1 - Boa
2015-03-21,21,N1 - Boa
2015-03-22,17,N1 - Boa
2015-03-23,14,N1 - Boa
2015-03-24,12,N1 - Boa
2015-03-25,21,N1 - Boa
2015-03-26,29,N1 - Boa
2015-03-27,27,N1 - Boa
2015-03-28,28,N1 - Boa
2015-03-29,21,N1 - Boa
2015-03-30,18,N1 - Boa
2015-03-31,22,N1 - Boa
2015-04-01,16,N1 - Boa
2015-04-02,13,N1 - Boa
2015-04-03,25,N1 - Boa
2015-04-04,33,N1 - Boa
2015-04-05,24,N1 - Boa
2015-04-06,14,N1 - Boa
2015-04-07,13,N1 - Boa
2015-04-08,28,N1 - Boa
2015-04-09,27,N1 - Boa
2015-04-10,19,N1 - Boa
2015-04-11,30,N1 - Boa
2015-04-12,33,N1 - Boa
2015-04-13,28,N1 - Boa
2015-04-14,35,N1 - Boa
2015-04-15,31,N1 - Boa
2015-04-16,28,N1 - Boa
2015-04-17,22,N1 - Boa
2015-04-18,31,N1 - Boa
2015-04-19,28,N1 - Boa
2015-04-20,37,N1 - Boa
2015-04-21,36,N1 - Boa
2015-04-22,19,N1 - Boa
2015-04-23,21,N1 - Boa
2015-04-24,23,N1 - Boa
2015-04-25,20,N1 - Boa
2015-04-26,14,N1 - Boa
2015-04-27,20,N1 - Boa
2015-04-28,25,N1 - Boa
2015-04-29,20,N1 - Boa
2015-04-30,17,N1 - Boa
2015-05-01,24,N1 - Boa
2015-05-02,24,N1 - Boa
2015-05-03,27,N1 - Boa
2015-05-04,29,N1 - Boa
2015-05-05,17,N1 - Boa
2015-05-06,26,N1 - Boa
2015-05-07,24,N1 - Boa
2015-05-08,21,N1 - Boa
2015-05-09,32,N1 - Boa
2015-05-10,30,N1 - Boa
2015-05-11,20,N1 - Boa
2015-05-12,19,N1 - Boa
2015-05-13,13,N1 - Boa
2015-05-14,20,N1 - Boa
2015-05-15,28,N1 - Boa
2015-05-16,23,N1 - Boa
2015-05-17,20,N1 - Boa
2015-05-18,13,N1 - Boa
2015-05-19,12,N1 - Boa
2015-05-20,24,N1 - Boa
2015-05-21,24,N1 - Boa
2015-05-22,26,N1 - Boa
2015-05-23,34,N1 - Boa
2015-05-24,32,N1 - Boa
2015-05-25,48,N2 - Moderada
2015-05-26,31,N1 - Boa
2015-05-27,44,N2 - Moderada
2015-05-28,38,N1 - Boa
2015-05-29,28,N1 - Boa
2015-05-30,31,N1 - Boa
2015-05-31,41,N2 - Moderada
2015-06-01,18,N1 - Boa
2015-06-02,16,N1 - Boa
2015-06-03,28,N1 - Boa
2015-06-04,27,N1 - Boa
2015-06-05,43,N2 - Moderada
2015-06-06,44,N2 - Moderada
2015-06-07,37,N1 - Boa
2015-06-08,42,N2 - Moderada
2015-06-09,47,N2 - Moderada
2015-06-10,46,N2 - Moderada
2015-06-11,54,N2 - Moderada
2015-06-12,44,N2 - Moderada
2015-06-13,34,N1 - Boa
2015-06-14,47,N2 - Moderada
2015-06-15,18,N1 - Boa
2015-06-16,11,N1 - Boa
2015-06-17,23,N1 - Boa
2015-06-18,41,N2 - Moderada
2015-06-19,19,N1 - Boa
2015-06-20,15,N1 - Boa
2015-06-21,26,N1 - Boa
2015-06-22,37,N1 - Boa
2015-06-23,37,N1 - Boa
2015-06-24,22,N1 - Boa
2015-06-25,17,N1 - Boa
2015-06-26,22,N1 - Boa
2015-06-27,31,N1 - Boa
2015-06-28,19,N1 - Boa
2015-06-29,15,N1 - Boa
2015-06-30,53,N2 - Moderada
2015-07-01,34,N1 - Boa
2015-07-02,26,N1 - Boa
2015-07-03,44,N2 - Moderada
2015-07-04,28,N1 - Boa
2015-07-05,14,N1 - Boa
2015-07-06,33,N1 - Boa
2015-07-07,32,N1 - Boa
2015-07-08,37,N1 - Boa
2015-07-09,45,N2 - Moderada
2015-07-10,53,N2 - Moderada
2015-07-11,30,N1 - Boa
2015-07-12,66,N2 - Moderada
2015-07-13,52,N2 - Moderada
2015-07-14,63,N2 - Moderada
2015-07-15,47,N2 - Moderada
2015-07-16,39,N1 - Boa
2015-07-17,47,N2 - Moderada
2015-07-18,45,N2 - Moderada
2015-07-19,58,N2 - Moderada
2015-07-20,39,N1 - Boa
2015-07-21,49,N2 - Moderada
2015-07-22,13,N1 - Boa
2015-07-23,27,N1 - Boa
2015-07-24,29,N1 - Boa
2015-07-25,22,N1 - Boa
2015-07-26,14,N1 - Boa
2015-07-27,24,N1 - Boa
2015-07-28,26,N1 - Boa
2015-07-29,26,N1 - Boa
2015-07-30,34,N1 - Boa
2015-07-31,41,N2 - Moderada
2015-08-01,50,N2 - Moderada
2015-08-02,55,N2 - Moderada
2015-08-03,46,N2 - Moderada
2015-08-04,57,N2 - Moderada
2015-08-05,53,N2 - Moderada
2015-08-06,56,N2 - Moderada
2015-08-07,56,N2 - Moderada
2015-08-08,39,N1 - Boa
2015-08-09,24,N1 - Boa
2015-08-10,30,N1 - Boa
2015-08-11,32,N1 - Boa
2015-08-12,36,N1 - Boa
2015-08-13,36,N1 - Boa
2015-08-14,35,N1 - Boa
2015-08-15,34,N1 - Boa
2015-08-16,44,N2 - Moderada
2015-08-17,43,N2 - Moderada
2015-08-18,37,N1 - Boa
2015-08-19,45,N2 - Moderada
2015-08-20,20,N1 - Boa
2015-08-21,17,N1 - Boa
2015-08-22,32,N1 - Boa
2015-08-23,34,N1 - Boa
2015-08-24,28,N1 - Boa
2015-08-25,27,N1 - Boa
2015-08-26,37,N1 - Boa
2015-08-27,29,N1 - Boa
2015-08-28,26,N1 - Boa
2015-08-29,37,N1 - Boa
2015-08-30,40,N1 - Boa
2015-08-31,50,N2 - Moderada
2015-09-01,74,N2 - Moderada
2015-09-02,39,N1 - Boa
2015-09-03,32,N1 - Boa
2015-09-04,32,N1 - Boa
2015-09-05,17,N1 - Boa
2015-09-06,17,N1 - Boa
2015-09-07,21,N1 - Boa
2015-09-08,30,N1 - Boa
2015-09-09,23,N1 - Boa
2015-09-10,29,N1 - Boa
2015-09-11,21,N1 - Boa
2015-09-12,23,N1 - Boa
2015-09-13,19,N1 - Boa
2015-09-14,17,N1 - Boa
2015-09-15,27,N1 - Boa
2015-09-16,39,N1 - Boa
2015-09-17,37,N1 - Boa
2015-09-18,59,N2 - Moderada
2015-09-19,72,N2 - Moderada
2015-09-20,34,N1 - Boa
2015-09-21,42,N2 - Moderada
2015-09-22,52,N2 - Moderada
2015-09-23,84,N3 - Ruim
2015-09-24,65,N2 - Moderada
2015-09-25,59,N2 - Moderada
2015-09-26,56,N2 - Moderada
2015-09-27,64,N2 - Moderada
2015-09-28,46,N2 - Moderada
2015-09-29,28,N1 - Boa
2015-09-30,53,N2 - Moderada
2015-10-01,28,N1 - Boa
2015-10-02,39,N1 - Boa
2015-10-03,37,N1 - Boa
2015-10-04,29,N1 - Boa
2015-10-05,17,N1 - Boa
2015-10-06,24,N1 - Boa
2015-10-07,28,N1 - Boa
2015-10-08,32,N1 - Boa
2015-10-09,47,N2 - Moderada
2015-10-10,36,N1 - Boa
2015-10-11,74,N2 - Moderada
2015-10-12,49,N2 - Moderada
2015-10-13,29,N1 - Boa
2015-10-14,37,N1 - Boa
2015-10-15,54,N2 - Moderada
2015-10-16,69,N2 - Moderada
2015-10-17,66,N2 - Moderada
2015-10-18,24,N1 - Boa
2015-10-19,21,N1 - Boa
2015-10-20,38,N1 - Boa
2015-10-21,47,N2 - Moderada
2015-10-22,40,N1 - Boa
2015-10-23,34,N1 - Boa
2015-10-24,28,N1 - Boa
2015-10-25,21,N1 - Boa
2015-10-26,27,N1 - Boa
2015-10-27,43,N2 - Moderada
2015-10-28,29,N1 - Boa
2015-10-29,20,N1 - Boa
2015-10-30,19,N1 - Boa
2015-10-31,33,N1 - Boa
2015-11-01,33,N1 - Boa
2015-11-02,28,N1 - Boa
2015-11-03,21,N1 - Boa
2015-11-04,29,N1 - Boa
2015-11-05,18,N1 - Boa
2015-11-06,17,N1 - Boa
2015-11-07,11,N1 - Boa
2015-11-08,23,N1 - Boa
2015-11-09,34,N1 - Boa
2015-11-10,63,N2 - Moderada
2015-11-11,41,N2 - Moderada
2015-11-12,31,N1 - Boa
2015-11-13,84,N3 - Ruim
2015-11-14,56,N2 - Moderada
2015-11-15,33,N1 - Boa
2015-11-16,19,N1 - Boa
2015-11-17,23,N1 - Boa
2015-11-18,41,N2 - Moderada
2015-11-19,74,N2 - Moderada
2015-11-20,66,N2 - Moderada
2015-11-21,37,N1 - Boa
2015-11-22,29,N1 - Boa
2015-11-23,21,N1 - Boa
2015-11-24,27,N1 - Boa
2015-11-25,26,N1 - Boa
2015-11-26,19,N1 - Boa
2015-11-27,20,N1 - Boa
2015-11-28,36,N1 - Boa
2015-11-29,34,N1 - Boa
2015-11-30,31,N1 - Boa
2015-12-01,17,N1 - Boa
2015-12-02,30,N1 - Boa
2015-12-03,10,N1 - Boa
2015-12-04,21,N1 - Boa
2015-12-05,36,N1 - Boa
2015-12-06,34,N1 - Boa
2015-12-07,23,N1 - Boa
2015-12-08,20,N1 - Boa
2015-12-09,39,N1 - Boa
2015-12-10,34,N1 - Boa
2015-12-11,28,N1 - Boa
2015-12-12,83,N3 - Ruim
2015-12-13,37,N1 - Boa
2015-12-14,35,N1 - Boa
2015-12-15,40,N1 - Boa
2015-12-16,47,N2 - Moderada
2015-12-17,38,N1 - Boa
2015-12-18,46,N2 - Moderada
2015-12-19,65,N2 - Moderada
2015-12-20,60,N2 - Moderada
2015-12-21,62,N2 - Moderada
2015-12-22,72,N2 - Moderada
2015-12-23,31,N1 - Boa
2015-12-24,35,N1 - Boa
2015-12-25,90,N3 - Ruim
2015-12-26,81,N3 - Ruim
2015-12-27,37,N1 - Boa
2015-12-28,28,N1 - Boa
2015-12-29,27,N1 - Boa
2015-12-30,25,N1 - Boa
2015-12-31,33,N1 - Boa
2016-01-01,34,N1 - Boa
2016-01-02,24,N1 - Boa
2016-01-03,13,N1 - Boa
2016-01-04,22,N1 - Boa
2016-01-05,22,N1 - Boa
2016-01-06,33,N1 - Boa
2016-01-07,35,N1 - Boa
2016-01-08,49,N2 - Moderada
2016-01-09,46,N2 - Moderada
2016-01-10,36,N1 - Boa
2016-01-11,35,N1 - Boa
2016-01-12,20,N1 - Boa
2016-01-13,30,N1 - Boa
2016-01-14,30,N1 - Boa
2016-01-15,14,N1 - Boa
2016-01-16,13,N1 - Boa
2016-01-17,20,N1 - Boa
2016-01-18,13,N1 - Boa
2016-01-19,8,N1 - Boa
2016-01-20,10,N1 - Boa
2016-01-21,10,N1 - Boa
2016-01-22,10,N1 - Boa
2016-01-23,13,N1 - Boa
2016-01-24,29,N1 - Boa
2016-01-25,34,N1 - Boa
2016-01-26,46,N2 - Moderada
2016-01-27,33,N1 - Boa
2016-01-28,31,N1 - Boa
2016-01-29,22,N1 - Boa
2016-01-30,29,N1 - Boa
2016-01-31,28,N1 - Boa
2016-02-01,36,N1 - Boa
2016-02-02,37,N1 - Boa
2016-02-03,37,N1 - Boa
2016-02-04,48,N2 - Moderada
2016-02-05,37,N1 - Boa
2016-02-06,36,N1 - Boa
2016-02-07,27,N1 - Boa
2016-02-08,92,N3 - Ruim
2016-02-09,40,N1 - Boa
2016-02-10,52,N2 - Moderada
2016-02-11,39,N1 - Boa
2016-02-12,20,N1 - Boa
2016-02-13,35,N1 - Boa
2016-02-14,32,N1 - Boa
2016-02-15,29,N1 - Boa
2016-02-16,38,N1 - Boa
2016-02-17,35,N1 - Boa
2016-02-18,36,N1 - Boa
2016-02-19,35,N1 - Boa
2016-02-20,40,N1 - Boa
2016-02-21,37,N1 - Boa
2016-02-22,30,N1 - Boa
2016-02-23,25,N1 - Boa
2016-02-24,24,N1 - Boa
2016-02-25,27,N1 - Boa
2016-02-26,35,N1 - Boa
2016-02-27,33,N1 - Boa
2016-02-28,33,N1 - Boa
2016-02-29,29,N1 - Boa
2016-03-01,10,N1 - Boa
2016-03-02,25,N1 - Boa
2016-03-03,22,N1 - Boa
2016-03-04,18,N1 - Boa
2016-03-05,29,N1 - Boa
2016-03-06,32,N1 - Boa
2016-03-07,31,N1 - Boa
2016-03-08,40,N1 - Boa
2016-03-09,32,N1 - Boa
2016-03-10,29,N1 - Boa
2016-03-11,25,N1 - Boa
2016-03-12,25,N1 - Boa
2016-03-13,16,N1 - Boa
2016-03-14,30,N1 - Boa
2016-03-15,24,N1 - Boa
2016-03-16,18,N1 - Boa
2016-03-17,21,N1 - Boa
2016-03-18,22,N1 - Boa
2016-03-19,41,N2 - Moderada
2016-03-20,31,N1 - Boa
2016-03-21,34,N1 - Boa
2016-03-22,34,N1 - Boa
2016-03-23,37,N1 - Boa
2016-03-24,24,N1 - Boa
2016-03-25,37,N1 - Boa
2016-03-26,30,N1 - Boa
2016-03-27,34,N1 - Boa
2016-03-28,101,N3 - Ruim
2016-03-29,99,N3 - Ruim
2016-03-30,36,N1 - Boa
2016-03-31,71,N2 - Moderada
2016-04-01,52,N2 - Moderada
2016-04-02,34,N1 - Boa
2016-04-03,34,N1 - Boa
2016-04-04,30,N1 - Boa
2016-04-05,30,N1 - Boa
2016-04-06,36,N1 - Boa
2016-04-07,36,N1 - Boa
2016-04-08,46,N2 - Moderada
2016-04-09,117,N3 - Ruim
2016-04-10,61,N2 - Moderada
2016-04-11,36,N1 - Boa
2016-04-12,54,N2 - Moderada
2016-04-13,50,N2 - Moderada
2016-04-14,35,N1 - Boa
2016-04-15,46,N2 - Moderada
2016-04-16,57,N2 - Moderada
2016-04-17,66,N2 - Moderada
2016-04-18,31,N1 - Boa
2016-04-19,39,N1 - Boa
2016-04-20,38,N1 - Boa
2016-04-21,59,N2 - Moderada
2016-04-22,52,N2 - Moderada
2016-04-23,54,N2 - Moderada
2016-04-24,51,N2 - Moderada
2016-04-25,53,N2 - Moderada
2016-04-26,50,N2 - Moderada
2016-04-27,37,N1 - Boa
2016-04-28,16,N1 - Boa
2016-04-29,24,N1 - Boa
2016-04-30,18,N1 - Boa
2016-05-01,24,N1 - Boa
2016-05-02,25,N1 - Boa
2016-05-03,33,N1 - Boa
2016-05-04,41,N2 - Moderada
2016-05-05,28,N1 - Boa
2016-05-06,39,N1 - Boa
2016-05-07,54,N2 - Moderada
2016-05-08,34,N1 - Boa
2016-05-09,42,N2 - Moderada
2016-05-10,58,N2 - Moderada
2016-05-11,40,N1 - Boa
2016-05-12,18,N1 - Boa
2016-05-13,16,N1 - Boa
2016-05-14,18,N1 - Boa
2016-05-15,29,N1 - Boa
2016-05-16,31,N1 - Boa
2016-05-17,22,N1 - Boa
2016-05-18,14,N1 - Boa
2016-05-19,7,N1 - Boa
2016-05-20,,
2016-05-21,,
2016-05-22,,
2016-05-23,,
2016-05-24,,
2016-05-25,,
2016-05-26,,
2016-05-27,,
2016-05-28,,
2016-05-29,,
2016-05-30,,
2016-05-31,,
2016-06-01,,
2016-06-02,3,N1 - Boa
2016-06-03,19,N1 - Boa
2016-06-04,22,N1 - Boa
2016-06-05,17,N1 - Boa
2016-06-06,26,N1 - Boa
2016-06-07,14,N1 - Boa
2016-06-08,14,N1 - Boa
2016-06-09,31,N1 - Boa
2016-06-10,32,N1 - Boa
2016-06-11,27,N1 - Boa
2016-06-12,41,N2 - Moderada
2016-06-13,24,N1 - Boa
2016-06-14,44,N2 - Moderada
2016-06-15,45,N2 - Moderada
2016-06-16,63,N2 - Moderada
2016-06-17,58,N2 - Moderada
2016-06-18,46,N2 - Moderada
2016-06-19,30,N1 - Boa
2016-06-20,25,N1 - Boa
2016-06-21,15,N1 - Boa
