data_dia,AQI,Qualidade_do_Ar
2013-03-29,15,N1 - Boa
2013-03-30,18,N1 - Boa
2013-03-31,14,N1 - Boa
2013-04-01,31,N1 - Boa
2013-04-02,21,N1 - Boa
2013-04-03,20,N1 - Boa
2013-04-04,18,N1 - Boa
2013-04-05,24,N1 - Boa
2013-04-06,2,N1 - Boa
2013-04-07,18,N1 - Boa
2013-04-08,22,N1 - Boa
2013-04-09,21,N1 - Boa
2013-04-10,25,N1 - Boa
2013-04-11,26,N1 - Boa
2013-04-12,24,N1 - Boa
2013-04-13,29,N1 - Boa
2013-04-14,15,N1 - Boa
2013-04-15,22,N1 - Boa
2013-04-16,37,N1 - Boa
2013-04-17,25,N1 - Boa
2013-04-18,34,N1 - Boa
2013-04-19,25,N1 - Boa
2013-04-20,18,N1 - Boa
2013-04-21,16,N1 - Boa
2013-04-22,24,N1 - Boa
2013-04-23,17,N1 - Boa
2013-04-24,20,N1 - Boa
2013-04-25,27,N1 - Boa
2013-04-26,24,N1 - Boa
2013-04-27,5,N1 - Boa
2013-04-28,,
2013-04-29,,
2013-04-30,,
2013-05-01,,
2013-05-02,,
2013-05-03,,
2013-05-04,,
2013-05-05,,
2013-05-06,4,N1 - Boa
2013-05-07,30,N1 - Boa
2013-05-08,26,N1 - Boa
2013-05-09,39,N1 - Boa
2013-05-10,29,N1 - Boa
2013-05-11,21,N1 - Boa
2013-05-12,17,N1 - Boa
2013-05-13,29,N1 - Boa
2013-05-14,42,N2 - Moderada
2013-05-15,47,N2 - Moderada
2013-05-16,48,N2 - Moderada
2013-05-17,14,N1 - Boa
2013-05-18,18,N1 - Boa
2013-05-19,14,N1 - Boa
2013-05-20,18,N1 - Boa
2013-05-21,30,N1 - Boa
2013-05-22,21,N1 - Boa
2013-05-23,23,N1 - Boa
2013-05-24,17,N1 - Boa
2013-05-25,16,N1 - Boa
2013-05-26,13,N1 - Boa
2013-05-27,24,N1 - Boa
2013-05-28,33,N1 - Boa
2013-05-29,35,N1 - Boa
2013-05-30,23,N1 - Boa
2013-05-31,18,N1 - Boa
2013-06-01,26,N1 - Boa
2013-06-02,24,N1 - Boa
2013-06-03,22,N1 - Boa
2013-06-04,22,N1 - Boa
2013-06-05,32,N1 - Boa
2013-06-06,33,N1 - Boa
2013-06-07,50,N2 - Moderada
2013-06-08,20,N1 - Boa
2013-06-09,20,N1 - Boa
2013-06-10,28,N1 - Boa
2013-06-11,35,N1 - Boa
2013-06-12,54,N2 - Moderada
2013-06-13,44,N2 - Moderada
2013-06-14,28,N1 - Boa
2013-06-15,18,N1 - Boa
2013-06-16,21,N1 - Boa
2013-06-17,32,N1 - Boa
2013-06-18,18,N1 - Boa
2013-06-19,7,N1 - Boa
2013-06-20,46,N2 - Moderada
2013-06-21,43,N2 - Moderada
2013-06-22,33,N1 - Boa
2013-06-23,17,N1 - Boa
2013-06-24,22,N1 - Boa
2013-06-25,27,N1 - Boa
2013-06-26,37,N1 - Boa
2013-06-27,53,N2 - Moderada
2013-06-28,24,N1 - Boa
2013-06-29,30,N1 - Boa
2013-06-30,31,N1 - Boa
2013-07-01,22,N1 - Boa
2013-07-02,14,N1 - Boa
2013-07-03,23,N1 - Boa
2013-07-04,22,N1 - Boa
2013-07-05,24,N1 - Boa
2013-07-06,22,N1 - Boa
2013-07-07,49,N2 - Moderada
2013-07-08,45,N2 - Moderada
2013-07-09,21,N1 - Boa
2013-07-10,29,N1 - Boa
2013-07-11,18,N1 - Boa
2013-07-12,30,N1 - Boa
2013-07-13,33,N1 - Boa
2013-07-14,43,N2 - Moderada
2013-07-15,24,N1 - Boa
2013-07-16,19,N1 - Boa
2013-07-17,29,N1 - Boa
2013-07-18,50,N2 - Moderada
2013-07-19,63,N2 - Moderada
2013-07-20,35,N1 - Boa
2013-07-21,29,N1 - Boa
2013-07-22,35,N1 - Boa
2013-07-23,11,N1 - Boa
2013-07-24,13,N1 - Boa
2013-07-25,14,N1 - Boa
2013-07-26,16,N1 - Boa
2013-07-27,7,N1 - Boa
2013-07-28,,
2013-07-29,,
2013-07-30,0,N1 - Boa
2013-07-31,,
2013-08-01,3,N1 - Boa
2013-08-02,76,N2 - Moderada
2013-08-03,87,N3 - Ruim
2013-08-04,58,N2 - Moderada
2013-08-05,44,N2 - Moderada
2013-08-06,43,N2 - Moderada
2013-08-07,46,N2 - Moderada
2013-08-08,30,N1 - Boa
2013-08-09,46,N2 - Moderada
2013-08-10,50,N2 - Moderada
2013-08-11,42,N2 - Moderada
2013-08-12,31,N1 - Boa
2013-08-13,84,N3 - Ruim
2013-08-14,36,N1 - Boa
2013-08-15,16,N1 - Boa
2013-08-16,26,N1 - Boa
2013-08-17,19,N1 - Boa
2013-08-18,13,N1 - Boa
2013-08-19,17,N1 - Boa
2013-08-20,18,N1 - Boa
2013-08-21,22,N1 - Boa
2013-08-22,35,N1 - Boa
2013-08-23,38,N1 - Boa
2013-08-24,45,N2 - Moderada
2013-08-25,44,N2 - Moderada
2013-08-26,42,N2 - Moderada
2013-08-27,19,N1 - Boa
2013-08-28,17,N1 - Boa
2013-08-29,28,N1 - Boa
2013-08-30,25,N1 - Boa
2013-08-31,23,N1 - Boa
2013-09-01,27,N1 - Boa
2013-09-02,46,N2 - Moderada
2013-09-03,61,N2 - Moderada
2013-09-04,22,N1 - Boa
2013-09-05,26,N1 - Boa
2013-09-06,23,N1 - Boa
2013-09-07,18,N1 - Boa
2013-09-08,17,N1 - Boa
