data_dia,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,AQI,Qualidade_do_Ar,num_internacoes
2014-12-24,2014,12,24,0.7868338705496225,26.871,77.246,0.16871803896309,1.6023580167664566,4.0889594146582775,2.818960847816852,0.7511124797396074,5.924427576127716,2.796341819970206,3.010483356759055,1.772859674556099,1.0,303
2014-12-25,2014,12,25,0.5639739576229044,28.248,71.582,0.1559736108995246,1.4893400543069537,3.899783867124652,2.723566522051009,1.6982537960722075,8.198769765338557,2.9434937787953293,3.7098258946068894,1.9846064251148208,1.0,317
2014-12-26,2014,12,26,-0.0,29.713,63.947,0.138022050289496,1.5600825543613914,4.13574574506102,2.820857929043032,2.0643890799260327,7.664437848979897,3.135192601341826,3.331108365919426,1.9846064251148208,1.0,354
2014-12-27,2014,12,27,-0.0,30.626,57.982,0.1563924096668555,1.6734618325444175,4.428124178749845,2.944347036125836,2.257779957051175,8.197149777379327,3.2720766619224757,3.362143109865844,2.0730153288077924,2.0,306
2014-12-28,2014,12,28,-0.0,31.718,53.547,0.1815717977688589,1.4910591315343054,4.501620442750265,2.9213880352432344,2.736262594375079,9.48528962859486,3.411942598876515,4.141702384566644,2.132646233450581,2.0,279
2014-12-29,2014,12,29,-0.0,31.965,51.04,0.1948489621705816,1.4599981871544003,4.913318391820522,3.0475862289157893,2.5505903845373723,9.962925779503829,3.594827789432156,4.605532035860214,2.0730153288077924,2.0,410
2014-12-30,2014,12,30,0.4458409955957312,31.471,53.915,0.1735301700237387,1.6234665734711466,4.599247132806359,2.981896589425544,2.258062327664362,10.321761294689743,3.3678944514507165,4.163848988353761,2.1247007196919947,2.0,320
2014-12-31,2014,12,31,0.8382381990435979,31.392,55.343,0.1855425448474442,1.8291511107903653,4.612896251763631,3.047935945479145,2.246739827714757,8.701366082246304,3.1809466040706984,3.6992367601007743,2.0088033321964773,1.0,330
2015-01-01,2015,1,1,0.0904434750308426,32.377,50.318,0.1912287266479154,1.230909985461231,4.04389837998406,2.715702478252003,2.613928449046371,9.966156353821516,3.290131294659506,5.274481580589529,2.078382229170303,2.0,300
2015-01-02,2015,1,2,-0.0,34.064,49.542,0.187153825155811,1.593601859105796,4.734118814728202,3.0170182958982315,2.2799791905583464,9.936851268730251,3.2467289794233083,3.990212318205515,2.043579807096272,1.0,370
2015-01-03,2015,1,3,-0.0,30.901,60.824,0.1521414011148527,1.2931072856592982,3.841319863627157,2.655038243925893,1.4254319853229322,9.346879148181388,3.153167563637185,3.4934663956201355,1.9472399229596813,1.0,240
2015-01-04,2015,1,4,0.6049155323484737,29.381,69.082,0.1588764310105529,1.589379216403744,3.9566137457339705,2.774281087216035,1.4110845355023216,7.789726477554447,3.055258638649832,3.09503491337285,1.9142709017466653,1.0,200
2015-01-05,2015,1,5,0.8579070015638063,27.322,76.138,0.1829119171087337,1.7219816827575016,4.564895623154043,2.999794373535237,1.590629671513241,7.866156788162975,3.01744837472748,3.653542969418917,1.9142709017466653,1.0,320
2015-01-06,2015,1,6,0.624689674412306,27.877,73.237,0.1770984282551811,1.9736092390654263,4.896422053224492,3.179828995769552,1.7432012257720952,6.845704432842693,3.218986416540926,3.751974689905526,1.9472399229596813,1.0,330
2015-01-07,2015,1,7,-0.0,31.198,56.676,0.1576405519485533,1.9207590864248871,4.603695729108999,3.0826875660667685,2.3080472731346657,7.778932032738664,3.314605196736338,3.1156796374729723,2.030400055305951,1.0,420
2015-01-08,2015,1,8,-0.0,32.024,48.792,0.1517084909843168,1.9322210965476707,4.725962420521095,3.118934786272513,2.263138966370269,8.102913965962754,3.4752506107200305,3.6344410812729935,2.078382229170303,2.0,370
2015-01-09,2015,1,9,-0.0,33.302,43.593,0.1756846960150667,1.852589242898824,4.806994536141925,3.110156177099145,2.4641868344490647,8.039907932246802,3.531360931945227,3.567840282251354,2.0617891876785683,2.0,400
2015-01-10,2015,1,10,-0.0,33.75,39.073,0.1738921186637186,1.663904559045029,4.799470229210171,3.0530662293637185,2.603244944648596,9.66052868575074,3.518385772872467,4.055559622209557,2.120584157077668,2.0,200
2015-01-11,2015,1,11,-0.0,32.319,53.337,0.2008765290168294,1.3382738401917993,4.507157437359146,2.8958574230894016,2.5841877429592466,10.527178157529969,3.628324539876561,4.76486227523453,2.147488932063521,2.0,290
2015-01-12,2015,1,12,-0.0,33.302,50.058,0.2133217630183606,1.7247360183667615,5.103961531668815,3.156541601024038,2.644021949446501,11.483891041708574,3.80518728753266,4.99746643066441,2.206163222725598,3.0,400
2015-01-13,2015,1,13,-0.0,32.945,51.328,0.2078346926600283,1.421096114733777,4.916863565821688,3.0430206921202125,2.4032578042335824,10.395981250198815,3.6792280677464793,4.592427118902983,2.151000220043393,2.0,410
2015-01-14,2015,1,14,-0.0,32.26,56.461,0.2080918104904631,1.803963428942149,4.897388413506321,3.1191364159629047,2.3867714594042,9.294767031807972,3.750984964446976,5.1115356893721655,2.0730153288077924,2.0,430
2015-01-15,2015,1,15,-0.0,32.442,55.399,0.2054863478665527,1.9015081711098945,4.94761186110471,3.16471652396685,2.9820356561505,8.720692125043701,3.799004444635037,4.82059960254315,2.088663678858651,2.0,370
2015-01-16,2015,1,16,-0.0,31.28,61.041,0.1927532585752377,1.5699554278822545,4.577816201142885,2.963297205600337,1.663136084359435,9.831923002850068,3.653216213965469,4.487264998927135,2.049845903621986,2.0,440
2015-01-17,2015,1,17,-0.0,32.081,51.408,0.1805556432666613,1.7421407454266131,4.849216508484122,3.0878755220248224,2.9342250466123136,9.558513365931816,3.662367029174602,4.083069417818861,2.143900927619862,2.0,320
2015-01-18,2015,1,18,-0.0,32.441,52.636,0.2052215598435041,1.5112172422772217,4.675433792173244,2.9815561750647537,2.505630852074398,9.87886525101184,3.752419316724247,4.709772986420759,2.1120426586282863,2.0,270
2015-01-19,2015,1,19,-0.0,32.412,54.184,0.2135629567163477,1.7056931728704083,5.284297077418861,3.2041366156372644,2.798118337756798,10.318396698630126,3.847313688532908,5.417536245579596,2.1907694101752533,2.0,430
2015-01-20,2015,1,20,-0.0,31.991,55.516,0.190921014479331,1.3498418260162954,4.59171841846705,2.9305336567892297,2.669722841792756,9.761104655787989,3.711089179403944,4.864991320270056,2.132646233450581,2.0,320
2015-01-21,2015,1,21,0.0243574091081909,31.672,59.542,0.190921014479331,1.3967079964207625,4.438262141032843,2.882469710791284,1.868754793059677,9.451179187575924,3.6984284640959935,4.518253357056756,2.0730153288077924,2.0,410
2015-01-22,2015,1,22,0.8551342336887547,28.856,66.077,0.1652667546872216,1.5541190934341558,4.551950739130241,2.95152017156852,1.4325659963600752,8.446954211659532,3.143124891097419,3.1294465089447216,1.9142709017466653,1.0,230
2015-01-23,2015,1,23,0.6665253346690732,27.492,71.971,0.1829119171087337,1.7234960619171389,4.821562823483726,3.0746431581891924,2.3615488958852544,8.189623646145233,3.070071810609975,2.959740777347883,1.9472399229596813,1.0,310
2015-01-24,2015,1,24,-0.0,28.622,67.44,0.1942547319783419,1.6929584968527436,4.959844805002661,3.107145066462621,1.998385702673488,7.382601380812849,3.3495326200625435,3.8986046776596335,1.957213383052977,1.0,230
2015-01-25,2015,1,25,0.2276261173846293,30.834,51.809,0.1530029147974598,1.5959149338866754,4.45062494621224,2.9299394538523,2.474231323354715,8.686866197558809,3.079325835605732,2.974333714210021,1.96674418422898,1.0,250
2015-01-26,2015,1,26,0.1294640619543264,31.165,54.869,0.187153825155811,1.8846278106197325,4.849167094035139,3.132841231977993,2.2897451083865485,7.332974331022378,3.318635543124284,3.725686248288287,1.957213383052977,1.0,530
2015-01-27,2015,1,27,0.2928663514014681,31.024,57.702,0.1887404055999877,1.9177558247697075,5.190257674939281,3.233839314079892,2.770794055153393,8.87060004815334,3.466477560593221,4.400002435841255,2.043579807096272,1.0,440
2015-01-28,2015,1,28,0.8347253279049267,30.486,62.411,0.1966102036948104,1.9323178810789032,5.307212206007704,3.268770980027963,2.8582401332448626,8.261209635066168,3.4140650610292385,4.128299788926392,2.016266443755445,1.0,400
2015-01-29,2015,1,29,-0.0,32.26,57.168,0.1906123587150646,1.9105880452509465,5.060613123367665,3.197755811208993,2.132639132478804,8.40714349679122,3.405652769918405,3.803468109456889,2.0088033321964773,1.0,280
2015-01-30,2015,1,30,-0.0,31.898,55.21,0.1986250783695119,1.8489759136086177,4.870750217905636,3.126175784185005,1.82199326941103,8.479985515517471,3.4420396299815663,3.9424009015031407,1.9929941237072204,1.0,220
2015-01-31,2015,1,31,0.8881520467673306,27.96,76.482,0.1605054519413579,1.512858993441212,4.102450295690832,2.7975525983892,1.0040303869905591,8.023446678850357,2.8963562734065333,2.727180203937442,1.889264463414099,1.0,280
2015-02-01,2015,2,1,0.8553960372392885,28.735,75.284,0.1592856914626574,1.5009799517206983,3.830474978381257,2.70483407646704,1.1455444816347509,7.793402575276598,3.106176094715168,3.428730202670283,1.9472399229596813,1.0,270
2015-02-02,2015,2,2,0.8498841703979614,25.709,81.448,0.1903027557504582,1.9695367097721,4.899319820488158,3.178376882852838,1.9712163636819693,5.303864509507014,3.0919584662305275,3.2030591591535997,1.8756706261639453,1.0,370
2015-02-03,2015,2,3,0.7853336289160284,27.272,71.58,0.2019822281672643,1.9338631235133796,5.105146058495082,3.2174444704926723,1.9309531439416507,8.393187015728449,3.203369655267416,3.7493461177634457,1.9846064251148208,1.0,260
2015-02-04,2015,2,4,0.7364805563160259,27.355,70.855,0.203345968861844,2.128658048952216,5.329219067610246,3.351145951956128,2.593491039901956,7.60036106696661,3.4605904367109424,4.259261804706103,2.023459862346676,1.0,320
2015-02-05,2015,2,5,0.7754848102441663,26.966,71.684,0.2138034561858984,2.0141927186596,5.005474383665148,3.223563255681533,3.058287721155851,5.921955250178014,3.02625337234561,3.1832059105369224,1.9142709017466653,1.0,250
2015-02-06,2015,2,6,0.8202843603779884,26.368,78.125,0.2161708099384722,2.04230828306557,4.963922589963598,3.2262194893134644,1.3910739083002468,5.022528042865836,3.1122233792912946,3.3864988405996144,1.8612473211046316,1.0,380
2015-02-07,2015,2,7,0.8615301097085897,26.339,77.261,0.1805556432666613,1.8839708765693377,4.346914293381976,2.999612784273693,1.3842140058829389,6.424916463896507,2.7704222346910097,2.198135871741802,1.793171287795422,1.0,250
2015-02-08,2015,2,8,0.837758149554634,27.131,76.416,0.1906123587150646,1.9266309577482068,4.504478228580792,3.0597326812442955,1.756068306879622,7.22739987287985,2.9746550442561213,3.1832059105369224,1.9142709017466653,1.0,200
2015-02-09,2015,2,9,0.5206978805187903,27.87,73.63,0.1991930099846079,2.007967947314329,5.0709749511604025,3.23700498623718,2.051409930573477,6.61848257042892,3.022735415940524,2.918785944457976,1.8756706261639453,1.0,280
2015-02-10,2015,2,10,-0.0,30.69,64.168,0.2030748387100717,2.046508593108116,5.075114723942146,3.2545016216408547,2.188090012667151,6.846411012300935,3.293422870555323,2.930080684939344,1.96674418422898,1.0,350
2015-02-11,2015,2,11,0.3044939031311835,32.316,57.866,0.1933565905172113,2.0977361452989234,4.9844743301235575,3.2577848643514966,2.5446117319182675,7.378696857854078,3.4752911986338986,3.505147747992979,2.001052492761799,1.0,390
2015-02-12,2015,2,12,-0.0,33.376,51.086,0.1815717977688589,1.8925338647285077,4.825064329345583,3.1297359289502698,2.5248245502939555,8.065648528946577,3.442208626119412,3.2680590892940566,2.0088033321964773,1.0,350
2015-02-13,2015,2,13,-0.0,33.173,54.103,0.1903027557504582,1.6456323560231616,4.8802673953628215,3.072927599559836,2.8988941956854397,9.58145472180935,3.5842111727682937,4.1682976357278285,2.098389090943768,2.0,340
2015-02-14,2015,2,14,0.8327327380640488,31.277,65.513,0.1724373756987994,1.1339426704059723,4.006912390776504,2.686293240414076,1.2985657409678169,9.727272058745696,3.245686033048578,3.5451730268747927,2.016266443755445,1.0,490
2015-02-15,2015,2,15,0.8690077823855092,29.539,68.518,0.1746125691934529,1.4746129341138663,4.305891836182446,2.854488716023992,2.125758902295395,9.28695087458098,3.2513131545123217,3.83897424133906,2.0371020947307383,1.0,240
2015-02-16,2015,2,16,0.7730768356942189,26.317,80.892,0.1644860579071014,1.4545720302365388,4.443672566080794,2.8954835453632364,2.174649669267612,7.438188233891705,2.9518480043947077,3.2161460545055727,1.925812796761294,1.0,290
2015-02-17,2015,2,17,0.5639739576229044,28.811,72.478,0.1770984282551811,1.3491189710569296,4.417570789885807,2.8671478406757176,2.369628737457385,8.027476690791243,3.267631556328146,3.4642884098951625,1.957213383052977,1.0,360
2015-02-18,2015,2,18,0.3265244263333718,28.69,69.933,0.1829119171087337,1.9057464659638836,4.593170520533396,3.073771475122146,2.626734222541251,5.602272561940773,3.138605687847937,2.7595549171600187,1.889264463414099,1.0,290
2015-02-19,2015,2,19,0.0904434750308426,31.835,48.396,0.1601001964804707,1.8388377263870288,4.400350146621947,2.994705173243937,2.1769929573761093,7.527150254262069,3.027434340632173,2.823241250949408,1.9021082236581923,1.0,300
2015-02-20,2015,2,20,-0.0,32.48,51.467,0.1795298804248287,1.935274148171888,4.622716790744562,3.0938885698376417,2.35100240745971,7.3467240821904465,3.5237037292734854,3.966364009512576,2.001052492761799,1.0,370
2015-02-21,2015,2,21,0.0243574091081909,31.376,55.858,0.1648770394788903,1.653818505269542,4.408551157428832,2.9329599969684628,2.020191702838176,8.19506640230105,3.501790637201277,3.723155576546104,2.049845903621986,2.0,320
2015-02-22,2015,2,22,-0.0,30.168,61.605,0.1212549179346652,1.3812289119827954,3.501309343344929,2.556741677703773,1.1105710813061165,6.83339727370448,3.015479163150101,2.331363221709563,1.889264463414099,1.0,300
2015-02-23,2015,2,23,0.0243574091081909,30.306,63.018,0.1270583305910709,1.6965943010084945,3.6866092078292207,2.7328777691984296,1.5971902689128388,6.228839089474346,3.0242697954343702,2.7230491787812348,1.8612473211046316,1.0,340
2015-02-24,2015,2,24,-0.0,30.686,57.828,0.1459470904781099,1.711228558592607,4.125787578915505,2.8675398186532948,1.7702715546215744,6.776501044832873,3.156061747597038,2.959740777347883,1.9846064251148208,1.0,420
2015-02-25,2015,2,25,-0.0,30.454,57.945,0.183575727322857,1.94786837970896,4.972381487626537,3.188571699312167,2.603731595646134,7.075265699343751,3.5446200455997063,4.004367556880058,2.023459862346676,1.0,360
2015-02-26,2015,2,26,-0.0,30.23,60.042,0.198053725191642,1.7736450763181777,4.926939902603424,3.118625483276665,2.2560849907153937,8.393187015728449,3.596055456817832,4.459790283838326,2.030400055305951,1.0,360
2015-02-27,2015,2,27,-0.0,30.476,59.945,0.199757545506326,1.7729252560435071,4.910535619360155,3.113857356544324,2.5915354658527088,9.740651038053082,3.6280212006809394,4.668191029258217,2.120584157077668,2.0,290
2015-02-28,2015,2,28,0.6489344966190608,29.205,65.17,0.183575727322857,1.5197946274592178,4.204293511965646,2.832860403256746,1.4533975741739824,7.923267708876986,3.3654880833326506,4.050908364386894,2.0371020947307383,1.0,200
2015-03-01,2015,3,1,0.0904434750308426,28.3,60.424,0.1095319649599715,1.6969389835662494,3.0733543541135213,2.557867396622629,0.7981246105116472,7.179407467358503,3.1537352531851472,2.4041046454076307,1.8612473211046316,1.0,360
2015-03-02,2015,3,2,-0.0,28.001,58.364,0.1223267511141693,1.8048536893559293,3.700837430819692,2.7895341576834323,1.2285346341288237,6.716343164817293,3.328965840431668,2.95231916731785,1.925812796761294,1.0,400
2015-03-03,2015,3,3,-0.0,28.371,61.171,0.1331413620272627,1.7670728981496695,3.983399062686806,2.848877451414665,1.8288851795975245,6.535109450233177,3.313175143819752,3.1156796374729723,1.9367868827255603,1.0,380
2015-03-04,2015,3,4,-0.0,28.996,63.856,0.1572258745538072,1.829946334204861,4.209760457262053,2.9391017388671945,1.8226834845281576,6.513379268632394,3.219290271388764,3.0602522808198023,1.9142709017466653,1.0,420
2015-03-05,2015,3,5,-0.0,29.939,60.457,0.1896806937190503,1.9494446604551827,4.548815886152402,3.081584123871039,2.091335832435452,7.1374103582528985,3.298511798445904,3.331108365919426,2.016266443755445,1.0,360
2015-03-06,2015,3,6,-0.0,30.557,57.987,0.2022566002895247,1.8720305432373288,4.909767318885982,3.14437706315924,3.068997538632347,8.030912251341185,3.531910573995312,4.177066267318524,2.0730153288077924,2.0,370
2015-03-07,2015,3,7,0.8402410055348504,27.674,71.741,0.1845637213024013,1.855817532973564,4.876953418343059,3.1301447896092034,2.5634926186459404,8.36847325278761,3.386130077186911,4.128299788926392,2.023459862346676,1.0,310
2015-03-08,2015,3,8,0.6853432993790128,27.201,76.189,0.2008765290168294,1.487614758948993,4.455943124113204,2.90629010119132,1.6247406505094086,7.257963874398754,2.8759288704135213,3.650804802461274,1.9142709017466653,1.0,310
2015-03-09,2015,3,9,0.7303417016011642,26.657,83.326,0.229248233527923,2.019496547554476,4.817955221035413,3.180614010671736,2.0270983627309667,5.489203547457117,3.1305075278170302,3.672493817088797,1.889264463414099,1.0,390
2015-03-10,2015,3,10,0.3157060924772221,27.047,79.467,0.2494405157820706,2.235201000113892,5.039920076091804,3.3496491076304085,1.9430467868556915,3.474981785372715,3.34220138099604,3.833898791371742,1.925812796761294,1.0,440
2015-03-11,2015,3,11,0.3753660336733432,28.808,68.517,0.2389592927052004,2.242456379062206,5.006484592029411,3.3478976327263945,2.545110530048419,4.182955418576168,3.306933114356427,3.5735070638578628,1.9367868827255603,1.0,450
2015-03-12,2015,3,12,0.0243574091081909,28.514,72.312,0.2184714090599828,2.0285595030093604,4.730985489643957,3.164207457821014,2.051719858433978,5.719379866345063,3.273242498016128,3.650804802461274,1.9472399229596813,1.0,460
2015-03-13,2015,3,13,0.6220201294160332,28.588,75.945,0.2278579487874613,2.0180366565001915,5.315316134957606,3.300869364457149,2.4345756075347684,6.849942724532654,3.5537851781005654,4.3368368842151535,2.030400055305951,1.0,360
2015-03-14,2015,3,14,-0.0,27.614,78.524,0.2195974066809764,1.7946798730210898,4.873927344786315,3.1099240610444507,1.7306139470663962,7.835782387383461,3.420681876035481,4.248514691083293,2.0088033321964773,1.0,300
2015-03-15,2015,3,15,-0.0,29.499,71.587,0.2125939915363109,1.688062918890575,4.783372386394403,3.0543906187087284,2.129052124028449,8.670927565575123,3.544750631445311,5.042351914959494,2.078382229170303,2.0,370
2015-03-16,2015,3,16,0.8446899328437854,29.597,69.518,0.2128372829408606,1.794725447660226,4.8649703481248165,3.1074880322780505,2.57115109391945,8.48121019930065,3.527922093031483,4.408117496055542,2.049845903621986,2.0,400
2015-03-17,2015,3,17,0.4244414592058277,24.973,83.084,0.2207075806707941,2.115079402338086,5.219710729519087,3.3200045632585864,1.7114049956881523,5.110810623248153,3.3091925852969077,3.519530468849835,2.001052492761799,1.0,400
2015-03-18,2015,3,18,0.5392125777807366,27.282,77.267,0.2215845124217761,2.230731600753644,4.972474770018814,3.333351162832197,1.5145901492110898,6.777215437623324,3.4511163545895487,4.412069318262482,1.9846064251148208,1.0,500
2015-03-19,2015,3,19,-0.0,28.085,73.611,0.1781470541709215,1.966394121773656,4.768947915581044,3.1443513410309114,1.5293955808770714,6.409312914557677,3.326249529952342,4.123780597556128,1.9472399229596813,1.0,370
2015-03-20,2015,3,20,0.165062747463906,28.2,72.241,0.1679597284438956,1.931930596482229,4.439225041948999,3.045681912624606,1.5809424384451485,5.664763004387895,3.01797506248842,2.807401875972298,1.8459026334354465,1.0,480
2015-03-21,2015,3,21,0.5478409607200418,26.583,77.994,0.2088586646028536,2.0905371069657823,4.951477491811788,3.246858162373515,2.008209843886158,4.260306060078646,3.2491574645497514,3.570675365431219,1.9142709017466653,1.0,390
2015-03-22,2015,3,22,0.8896811091053148,26.6,76.793,0.1845637213024013,1.7004847337221702,4.144400934035606,2.869043464033217,1.5357636990695014,6.985892621361913,2.956843874429403,2.727180203937442,1.8612473211046316,1.0,270
2015-03-23,2015,3,23,0.8794989077236169,23.848,87.795,0.1855425448474442,1.9212573690777104,4.724914432680179,3.114291228057496,1.242474500992034,6.039760133450929,2.828065819463582,2.442560405387757,1.8295294343868815,1.0,590
2015-03-24,2015,3,24,0.7431320440077338,25.6,77.988,0.1749710801582915,1.8865194878963536,4.494077824115534,3.039484226059853,1.3253324839519334,5.302572503553309,3.0666331257132247,3.0390840442043108,1.8612473211046316,1.0,380
2015-03-25,2015,3,25,-0.0,26.831,68.857,0.1717030096208033,2.037961328731245,4.505701778767629,3.1163881728019813,2.049859628866102,6.280211202154764,3.248544338600708,3.4818667590287875,1.925812796761294,1.0,490
2015-03-26,2015,3,26,-0.0,27.517,66.851,0.1839060841729521,2.11482536415206,5.027044628576997,3.2764590616749096,2.434314186243032,6.877985040570908,3.342987421551054,4.172632893281208,1.9846064251148208,1.0,450
2015-03-27,2015,3,27,-0.0,27.765,72.74,0.1957335794018608,1.8214110488879336,4.791614382126039,3.09543111549782,1.9996558503873456,6.595281452593866,3.5324219801376087,4.023042790033792,1.9846064251148208,1.0,360
2015-03-28,2015,3,28,-0.0,27.436,70.438,0.1735301700237387,1.7427604094385745,4.937300857301178,3.113355284282909,1.7850807232187056,6.813968208015682,3.432050011509875,4.2335993066419775,1.957213383052977,1.0,490
2015-03-29,2015,3,29,0.8733786980292515,27.114,78.44,0.1720707794103133,1.74038009601723,4.221453968364371,2.905884013584156,2.0402230130616035,7.510574851696563,3.2379166586597408,4.0693520364940605,1.925812796761294,1.0,370
2015-03-30,2015,3,30,0.7354867281757341,27.182,82.266,0.1861900514583309,1.8367051088976651,4.785053924758727,3.0987406525181043,1.534571238585071,7.061207492913991,3.093147147570583,3.0462191609279525,1.889264463414099,1.0,540
2015-03-31,2015,3,31,0.1976642017593987,28.792,73.288,0.2198206984581009,2.081298548258216,5.018068041972074,3.2574584575166945,2.040534539481234,5.767707040368262,3.490910516667805,4.4321220635494205,2.001052492761799,1.0,390
2015-04-01,2015,4,1,0.165062747463906,27.312,73.181,0.1795298804248287,1.7854624600957212,4.452897320296914,2.9886133889489006,1.2985657409678169,6.002981912209956,3.1244981908293186,3.2487690667396105,1.8756706261639453,1.0,550
2015-04-02,2015,4,2,0.6420973858872024,26.271,72.197,0.1521414011148527,1.9009838762092448,4.28756154081505,2.9922191860246983,1.4308897681441366,6.233371546991561,2.975430625813781,2.826995364035245,1.8295294343868815,1.0,400
2015-04-03,2015,4,3,-0.0,25.962,65.19,0.1499623556311106,1.966010519026441,4.332381420532774,3.036081321745163,1.1562466254356083,7.048214016563127,3.048853649059639,3.074197197286677,1.9142709017466653,1.0,480
2015-04-04,2015,4,4,-0.0,26.826,61.41,0.1404005613087461,1.9002837195462092,4.469445230458683,3.039021361609181,1.8247527622648436,7.965828883211225,3.119161700123022,3.0531622883249185,1.96674418422898,1.0,400
2015-04-05,2015,4,5,0.7929293684482688,28.286,64.474,0.1621132860088697,1.684945458029834,4.529387920930004,2.9782610257587536,2.1052907843583304,7.691468576398047,3.2329593020825107,3.0177112998767406,1.957213383052977,1.0,460
2015-04-06,2015,4,6,0.7853336289160284,27.836,69.926,0.1760398098541372,1.8303642471998545,4.162151344170029,2.9264551491629325,1.084522317983558,6.405367755934082,2.8834102862259243,2.731107039120679,1.8459026334354465,1.0,790
2015-04-07,2015,4,7,0.8746354851033915,23.389,81.595,0.1521414011148527,1.83165704553343,4.186984400950099,2.933698893075588,0.9591296492719246,6.527676321613344,2.9745441887710573,2.911403789574942,1.8459026334354465,1.0,450
2015-04-08,2015,4,8,0.1294640619543264,24.303,69.929,0.1644860579071014,2.1352602565822187,4.682933577187374,3.2127886491980915,2.1889637463056686,5.995988539906389,3.337253729952554,3.5309463241445447,1.957213383052977,1.0,710
2015-04-09,2015,4,9,-0.0,25.304,65.645,0.1481927374820145,2.0658374406663573,4.460175826793847,3.121978574099853,1.3962028120933072,6.089450250502916,3.1879146301824703,3.196407913769326,1.9021082236581923,1.0,630
2015-04-10,2015,4,10,-0.0,25.846,62.903,0.143663346845687,1.9241018422385128,4.329843275239091,3.013997336456918,1.2392311856689258,6.596017007557006,3.007946855447022,2.5874334772899936,1.8612473211046316,1.0,690
2015-04-11,2015,4,11,-0.0,25.92,64.041,0.1468498763116956,1.860650360998279,4.56348017991386,3.047358039632638,1.968641472002187,7.903880313462341,3.0384005010946287,2.7996280390015484,1.9846064251148208,1.0,520
2015-04-12,2015,4,12,-0.0,25.994,67.44,0.167578736294957,1.8261234089548397,4.638727083515971,3.054796361307588,1.9469543739708903,8.280798452722514,3.228983040208637,3.09503491337285,2.0088033321964773,1.0,590
2015-04-13,2015,4,13,-0.0,26.008,67.252,0.1656552086339356,1.890491387616776,4.91456466458781,3.1522068603918054,1.7924458190472752,8.142552433576546,3.2384566665632297,4.055559622209557,1.96674418422898,1.0,750
2015-04-14,2015,4,14,-0.0,26.675,60.977,0.1596936114656666,1.9995100719824936,4.938201502187368,3.200687334143792,1.4157380269505306,8.497890311772327,3.2165238831918503,3.2260292479955903,1.96674418422898,1.0,930
2015-04-15,2015,4,15,-0.0,27.764,61.137,0.177798615210124,1.962748930846745,5.222039982405743,3.257363658617221,1.92603069580031,8.195876675053249,3.437845934053433,3.7309920556752343,2.001052492761799,1.0,680
2015-04-16,2015,4,16,-0.0,27.454,69.618,0.2008765290168294,1.9189933239345516,4.963501109692863,3.175278773605263,2.2390648347711504,8.120246174550266,3.67152855156472,4.483330693470501,2.0617891876785683,2.0,730
2015-04-17,2015,4,17,0.834901016412528,26.822,76.44,0.1709639307970415,1.762764640825299,4.38804803991097,2.962207420177246,1.0244960810989758,7.684751953531302,3.073430772875374,3.056710118064028,1.9367868827255603,1.0,790
2015-04-18,2015,4,18,-0.0,28.058,69.347,0.1939562610765942,1.9701796089832608,4.898064605064396,3.1784495766643484,2.6056772091480487,7.509808852452672,3.3828008667191387,4.013722578105669,2.001052492761799,1.0,800
2015-04-19,2015,4,19,0.1104110807518151,27.772,76.457,0.2030748387100717,1.4772230942284472,4.456002800460832,2.9041211000236227,1.9171414874777148,7.542160599962046,3.4731779772729974,4.211947128148558,2.001052492761799,1.0,580
2015-04-20,2015,4,20,-0.0,28.894,71.292,0.198339831076675,1.7729252560435071,4.912407193565131,3.114304781269801,2.0925528366116706,9.314273986678076,3.4681987054742014,4.400002435841255,2.078382229170303,2.0,860
2015-04-21,2015,4,21,-0.0,28.87,71.752,0.1848910095037278,1.75386242247156,4.610129299180386,3.022728195200633,1.8619928875838765,7.074993015156749,3.4644444538806565,3.86897003701554,2.016266443755445,1.0,720
2015-04-22,2015,4,22,0.8541494850677966,24.825,87.75,0.1690953671279111,1.8714654377022104,4.286199488352294,2.978072662949126,0.9634555565775952,5.865458637668358,2.6532449899545587,2.543273306665919,1.8612473211046316,1.0,850
2015-04-23,2015,4,23,0.165062747463906,25.014,81.302,0.1499623556311106,1.9347295949387375,4.306470010734278,3.0134009455085384,1.2252669153346514,4.759517104199817,3.0896082892231083,2.959740777347883,1.8612473211046316,1.0,550
2015-04-24,2015,4,24,0.0243574091081909,27.149,70.483,0.1580538667815798,1.9478374068802704,4.442050942049959,3.054059804110889,2.2687663226417403,6.596458298286385,3.199673965068837,3.0390840442043108,1.9021082236581923,1.0,740
2015-04-25,2015,4,25,0.5347465781895545,25.992,72.668,0.1375414645048579,1.4038923297832666,3.857594662354018,2.6869313972426667,0.840391188743095,7.46317500143227,3.0585767703110083,3.340507428541787,1.8612473211046316,1.0,670
2015-04-26,2015,4,26,0.8073137340373212,23.662,80.471,0.1499623556311106,1.6376869296846377,4.028965952531646,2.812126956380326,0.9241322624893812,6.072452473961938,2.6395001620437126,2.3215736951789,1.772859674556099,1.0,770
2015-04-27,2015,4,27,0.6554366095783957,24.245,77.52,0.1881087071120456,2.1378109733131163,4.411968687289239,3.1575981716818484,1.3088711570724625,4.880843626303087,2.9541982239876914,3.1019928646978667,1.812001944121044,1.0,730
