data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2012-04-26,ESTAÇÃO CENTRO,3,2012,4,26,0.0,26.513,67.39,0.586,,,,,6.839,46.75,,-22.908,-43.178,37,N1 - Boa
2012-04-27,ESTAÇÃO CENTRO,3,2012,4,27,0.2,25.813,67.95,0.401,,,,,11.39,31.375,,-22.908,-43.178,25,N1 - Boa
2012-04-28,ESTAÇÃO CENTRO,3,2012,4,28,0.2,23.912,72.135,0.208,,,,,16.985,29.75,,-22.908,-43.178,24,N1 - Boa
2012-04-29,ESTAÇÃO CENTRO,3,2012,4,29,4.8,23.425,70.394,0.218,,,,,15.219,22.0,,-22.908,-43.178,18,N1 - Boa
2012-04-30,ESTAÇÃO CENTRO,3,2012,4,30,40.2,21.148,86.144,0.469,,,,,4.791,22.167,,-22.908,-43.178,18,N1 - Boa
2012-05-01,ESTAÇÃO CENTRO,3,2012,5,1,21.6,18.592,83.885,0.155,,,,,14.668,14.375,,-22.908,-43.178,12,N1 - Boa
2012-05-02,ESTAÇÃO CENTRO,3,2012,5,2,0.0,20.528,64.308,0.354,,,,,11.958,32.875,,-22.908,-43.178,26,N1 - Boa
2012-05-03,ESTAÇÃO CENTRO,3,2012,5,3,0.6,22.087,73.402,0.355,,,,,10.023,27.458,,-22.908,-43.178,22,N1 - Boa
2012-05-04,ESTAÇÃO CENTRO,3,2012,5,4,1.0,22.772,74.002,0.31,,,,,14.738,25.5,,-22.908,-43.178,20,N1 - Boa
2012-05-05,ESTAÇÃO CENTRO,3,2012,5,5,0.0,22.971,72.919,0.215,,,,,15.455,26.5,,-22.908,-43.178,21,N1 - Boa
2012-05-06,ESTAÇÃO CENTRO,3,2012,5,6,0.0,23.221,69.823,0.19,,,,,21.221,21.583,,-22.908,-43.178,17,N1 - Boa
2012-05-07,ESTAÇÃO CENTRO,3,2012,5,7,0.0,22.501,71.254,0.403,,,,,10.929,28.542,,-22.908,-43.178,23,N1 - Boa
2012-05-08,ESTAÇÃO CENTRO,3,2012,5,8,10.6,21.823,74.611,0.28,,,,,10.315,27.167,,-22.908,-43.178,22,N1 - Boa
2012-05-09,ESTAÇÃO CENTRO,3,2012,5,9,0.0,22.782,68.042,0.304,,,,,12.708,35.583,,-22.908,-43.178,28,N1 - Boa
2012-05-10,ESTAÇÃO CENTRO,3,2012,5,10,0.0,23.138,67.955,0.329,,,,,16.732,39.146,,-22.908,-43.178,31,N1 - Boa
2012-05-11,ESTAÇÃO CENTRO,3,2012,5,11,0.0,25.325,67.752,,,,,,19.23,58.458,,-22.908,-43.178,48,N2 - Moderada
2012-05-12,ESTAÇÃO CENTRO,3,2012,5,12,0.0,25.565,59.81,,,,,,14.807,48.583,,-22.908,-43.178,39,N1 - Boa
2012-05-13,ESTAÇÃO CENTRO,3,2012,5,13,14.0,22.444,76.793,,,,,,19.15,25.667,,-22.908,-43.178,21,N1 - Boa
2012-05-14,ESTAÇÃO CENTRO,3,2012,5,14,19.4,19.279,83.553,,,,,,12.278,23.0,,-22.908,-43.178,18,N1 - Boa
2012-05-15,ESTAÇÃO CENTRO,3,2012,5,15,7.8,18.225,83.448,0.094,,,,,5.798,23.042,,-22.908,-43.178,18,N1 - Boa
2012-05-16,ESTAÇÃO CENTRO,3,2012,5,16,10.0,20.268,74.549,0.125,,,,,7.65,31.917,,-22.908,-43.178,26,N1 - Boa
2012-05-17,ESTAÇÃO CENTRO,3,2012,5,17,9.4,21.005,75.403,0.088,,,,,9.901,24.5,,-22.908,-43.178,20,N1 - Boa
2012-05-18,ESTAÇÃO CENTRO,3,2012,5,18,0.0,20.569,72.597,0.104,,,,,7.075,36.042,,-22.908,-43.178,29,N1 - Boa
2012-05-19,ESTAÇÃO CENTRO,3,2012,5,19,0.0,20.663,68.489,0.051,,,,,13.088,29.917,,-22.908,-43.178,24,N1 - Boa
