data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2012-03-27,ESTAÇÃO IRAJÁ,5,2012,3,27,0.0,30.794,70.717,0.678,38.503,82.219,120.72,4.089,32.548,47.917,20.958,-22.832,-43.327,41,N2 - Moderada
2012-03-28,ESTAÇÃO IRAJÁ,5,2012,3,28,4.6,26.694,83.222,0.467,11.152,53.245,64.395,1.551,47.378,29.667,14.667,-22.832,-43.327,24,N1 - Boa
2012-03-29,ESTAÇÃO IRAJÁ,5,2012,3,29,7.8,23.724,86.692,0.377,17.1,52.931,70.03,1.62,23.733,12.292,4.854,-22.832,-43.327,17,N1 - Boa
2012-03-30,ESTAÇÃO IRAJÁ,5,2012,3,30,0.0,26.866,75.434,0.628,47.27,69.389,116.653,4.976,26.488,33.0,12.208,-22.832,-43.327,28,N1 - Boa
2012-03-31,ESTAÇÃO IRAJÁ,5,2012,3,31,1.0,27.259,76.76,0.601,20.52,56.606,77.118,1.252,23.727,23.5,8.625,-22.832,-43.327,22,N1 - Boa
2012-04-01,ESTAÇÃO IRAJÁ,5,2012,4,1,0.0,26.848,75.206,0.578,18.925,47.484,66.408,0.9,39.307,25.5,9.25,-22.832,-43.327,37,N1 - Boa
2012-04-02,ESTAÇÃO IRAJÁ,5,2012,4,2,0.0,28.328,70.012,0.41,13.232,51.49,64.719,2.288,44.001,21.583,6.042,-22.832,-43.327,38,N1 - Boa
2012-04-03,ESTAÇÃO IRAJÁ,5,2012,4,3,0.0,29.008,73.069,0.52,16.289,77.6,93.878,9.31,49.928,43.375,21.125,-22.832,-43.327,84,N3 - Ruim
2012-04-04,ESTAÇÃO IRAJÁ,5,2012,4,4,10.4,29.861,68.638,0.498,18.081,65.575,83.657,8.595,40.323,36.354,13.208,-22.832,-43.327,44,N2 - Moderada
2012-04-05,ESTAÇÃO IRAJÁ,5,2012,4,5,6.5,29.23,73.294,0.616,23.297,66.98,90.277,4.532,45.971,32.25,13.958,-22.832,-43.327,40,N1 - Boa
2012-04-06,ESTAÇÃO IRAJÁ,5,2012,4,6,0.0,29.051,71.501,0.6,15.661,55.724,71.391,3.111,45.397,33.292,12.875,-22.832,-43.327,35,N1 - Boa
2012-04-07,ESTAÇÃO IRAJÁ,5,2012,4,7,0.0,27.839,78.364,0.509,5.991,44.305,50.3,1.605,49.881,24.5,8.708,-22.832,-43.327,31,N1 - Boa
2012-04-08,ESTAÇÃO IRAJÁ,5,2012,4,8,0.0,29.095,72.134,0.464,5.253,36.316,41.571,2.701,57.205,22.083,7.333,-22.832,-43.327,45,N2 - Moderada
2012-04-09,ESTAÇÃO IRAJÁ,5,2012,4,9,4.4,27.491,81.709,0.563,12.066,58.988,71.054,3.292,38.516,32.167,15.375,-22.832,-43.327,32,N1 - Boa
2012-04-10,ESTAÇÃO IRAJÁ,5,2012,4,10,0.0,27.239,79.168,0.564,46.191,55.191,101.378,4.015,24.776,27.042,10.125,-22.832,-43.327,26,N1 - Boa
2012-04-11,ESTAÇÃO IRAJÁ,5,2012,4,11,0.0,28.598,73.875,0.389,13.622,48.62,62.244,5.221,41.598,22.458,6.417,-22.832,-43.327,44,N2 - Moderada
2012-04-12,ESTAÇÃO IRAJÁ,5,2012,4,12,0.0,29.61,69.647,0.335,9.904,40.785,50.69,7.387,37.73,19.833,4.125,-22.832,-43.327,34,N1 - Boa
2012-04-13,ESTAÇÃO IRAJÁ,5,2012,4,13,0.0,29.659,70.026,0.491,21.382,49.531,70.913,4.508,30.89,29.292,7.875,-22.832,-43.327,30,N1 - Boa
2012-04-14,ESTAÇÃO IRAJÁ,5,2012,4,14,0.0,30.298,69.938,0.732,9.442,74.079,83.524,12.229,85.618,55.292,30.792,-22.832,-43.327,175,N4 - Muito Ruim
2012-04-15,ESTAÇÃO IRAJÁ,5,2012,4,15,0.0,30.704,69.109,0.768,10.74,65.705,76.444,6.759,46.6,71.0,39.542,-22.832,-43.327,64,N2 - Moderada
2012-04-16,ESTAÇÃO IRAJÁ,5,2012,4,16,4.4,25.42,85.842,0.538,26.888,48.168,75.059,1.662,18.837,20.708,7.792,-22.832,-43.327,33,N1 - Boa
2012-04-17,ESTAÇÃO IRAJÁ,5,2012,4,17,0.0,25.8,77.138,0.542,48.682,49.937,98.622,3.577,21.752,32.917,11.875,-22.832,-43.327,26,N1 - Boa
2012-04-18,ESTAÇÃO IRAJÁ,5,2012,4,18,0.0,26.806,68.376,0.539,45.778,49.648,95.418,3.085,27.325,29.542,10.625,-22.832,-43.327,28,N1 - Boa
2012-04-19,ESTAÇÃO IRAJÁ,5,2012,4,19,0.1,27.043,66.985,0.35,15.932,40.824,56.747,0.127,34.966,24.542,6.25,-22.832,-43.327,29,N1 - Boa
2012-04-20,ESTAÇÃO IRAJÁ,5,2012,4,20,0.0,27.431,66.68,0.54,19.816,67.08,86.899,9.178,49.519,43.646,16.438,-22.832,-43.327,62,N2 - Moderada
2012-04-21,ESTAÇÃO IRAJÁ,5,2012,4,21,1.8,26.8,77.676,0.862,19.77,76.338,96.102,5.125,29.859,57.021,25.625,-22.832,-43.327,46,N2 - Moderada
2012-04-22,ESTAÇÃO IRAJÁ,5,2012,4,22,1.6,24.652,89.882,0.751,18.249,47.325,65.572,0.715,17.499,24.0,11.958,-22.832,-43.327,19,N1 - Boa
2012-04-23,ESTAÇÃO IRAJÁ,5,2012,4,23,0.8,24.703,82.821,0.518,17.724,41.447,59.169,3.476,23.428,23.0,10.417,-22.832,-43.327,20,N1 - Boa
2012-04-24,ESTAÇÃO IRAJÁ,5,2012,4,24,0.2,25.876,78.945,0.582,34.362,53.581,87.946,7.225,27.462,34.167,17.083,-22.832,-43.327,29,N1 - Boa
2012-04-25,ESTAÇÃO IRAJÁ,5,2012,4,25,0.0,27.423,72.544,0.493,21.878,58.435,80.316,6.842,35.228,33.25,11.292,-22.832,-43.327,37,N1 - Boa
2012-04-26,ESTAÇÃO IRAJÁ,5,2012,4,26,0.0,29.019,71.402,0.788,44.46,64.96,109.421,7.977,10.21,53.667,22.146,-22.832,-43.327,44,N2 - Moderada
2012-04-27,ESTAÇÃO IRAJÁ,5,2012,4,27,0.6,27.765,75.457,0.652,37.18,49.924,87.102,4.468,20.589,29.5,10.0,-22.832,-43.327,24,N1 - Boa
2012-04-28,ESTAÇÃO IRAJÁ,5,2012,4,28,0.0,26.149,75.885,0.479,9.816,45.662,55.475,2.177,27.155,25.042,6.25,-22.832,-43.327,20,N1 - Boa
2012-04-29,ESTAÇÃO IRAJÁ,5,2012,4,29,5.4,25.455,77.803,0.592,13.377,44.027,57.401,2.636,14.392,21.792,6.917,-22.832,-43.327,17,N1 - Boa
2012-04-30,ESTAÇÃO IRAJÁ,5,2012,4,30,32.8,23.208,94.108,0.708,39.179,49.398,88.573,0.41,5.959,15.833,7.417,-22.832,-43.327,13,N1 - Boa
2012-05-01,ESTAÇÃO IRAJÁ,5,2012,5,1,13.6,20.575,93.229,0.563,22.23,45.646,67.875,0.929,15.73,13.729,8.143,-22.832,-43.327,13,N1 - Boa
2012-05-02,ESTAÇÃO IRAJÁ,5,2012,5,2,0.0,22.306,73.721,0.668,55.813,48.52,104.334,2.946,16.499,28.917,10.25,-22.832,-43.327,23,N1 - Boa
2012-05-03,ESTAÇÃO IRAJÁ,5,2012,5,3,0.8,23.92,80.024,0.455,21.308,44.929,66.235,0.891,21.191,16.542,3.375,-22.832,-43.327,19,N1 - Boa
2012-05-04,ESTAÇÃO IRAJÁ,5,2012,5,4,0.4,24.911,78.69,0.409,16.595,39.174,55.774,1.456,26.299,18.333,3.896,-22.832,-43.327,21,N1 - Boa
2012-05-05,ESTAÇÃO IRAJÁ,5,2012,5,5,0.0,25.436,75.815,0.564,34.919,41.648,76.565,1.886,29.562,25.042,7.062,-22.832,-43.327,27,N1 - Boa
2012-05-06,ESTAÇÃO IRAJÁ,5,2012,5,6,0.0,26.213,69.711,0.604,27.09,39.868,66.96,2.928,32.298,24.917,6.417,-22.832,-43.327,29,N1 - Boa
2012-05-07,ESTAÇÃO IRAJÁ,5,2012,5,7,0.0,25.08,72.534,0.407,28.75,43.386,72.136,4.124,23.104,27.208,7.833,-22.832,-43.327,22,N1 - Boa
2012-05-08,ESTAÇÃO IRAJÁ,5,2012,5,8,7.8,23.819,81.434,0.514,27.947,49.015,76.955,2.708,10.646,26.167,7.875,-22.832,-43.327,21,N1 - Boa
2012-05-09,ESTAÇÃO IRAJÁ,5,2012,5,9,0.0,24.791,77.082,0.596,44.169,52.634,96.8,4.119,25.16,35.375,9.792,-22.832,-43.327,28,N1 - Boa
2012-05-10,ESTAÇÃO IRAJÁ,5,2012,5,10,0.0,25.982,70.602,0.572,47.443,62.294,109.737,3.272,31.54,40.667,14.146,-22.832,-43.327,33,N1 - Boa
2012-05-11,ESTAÇÃO IRAJÁ,5,2012,5,11,0.0,28.09,67.738,0.731,40.332,76.394,116.729,5.69,24.955,62.458,25.208,-22.832,-43.327,51,N2 - Moderada
2012-05-12,ESTAÇÃO IRAJÁ,5,2012,5,12,0.0,28.164,63.687,0.804,36.577,71.288,107.87,7.502,17.166,60.083,25.5,-22.832,-43.327,49,N2 - Moderada
2012-05-13,ESTAÇÃO IRAJÁ,5,2012,5,13,8.0,24.98,81.785,0.785,12.028,50.97,62.996,1.485,23.579,28.146,13.021,-22.832,-43.327,23,N1 - Boa
2012-05-14,ESTAÇÃO IRAJÁ,5,2012,5,14,19.8,21.466,93.098,0.517,23.648,56.425,80.078,1.921,9.347,18.667,7.5,-22.832,-43.327,17,N1 - Boa
2012-05-15,ESTAÇÃO IRAJÁ,5,2012,5,15,5.6,20.575,91.028,0.456,18.736,55.73,74.465,1.612,10.391,13.25,5.458,-22.832,-43.327,16,N1 - Boa
2012-05-16,ESTAÇÃO IRAJÁ,5,2012,5,16,1.6,22.138,83.182,0.581,45.581,51.111,96.687,4.031,12.708,25.417,7.979,-22.832,-43.327,20,N1 - Boa
2012-05-17,ESTAÇÃO IRAJÁ,5,2012,5,17,4.8,22.814,81.57,0.388,19.879,40.465,60.345,1.421,21.331,14.625,2.292,-22.832,-43.327,16,N1 - Boa
2012-05-18,ESTAÇÃO IRAJÁ,5,2012,5,18,0.0,22.828,78.134,0.53,34.539,47.844,82.383,3.056,12.194,30.396,7.167,-22.832,-43.327,24,N1 - Boa
2012-05-19,ESTAÇÃO IRAJÁ,5,2012,5,19,0.0,22.979,74.481,0.486,32.031,37.117,69.15,1.583,17.535,27.188,4.938,-22.832,-43.327,22,N1 - Boa
