data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,temp_min,temp_max,AQI,Qualidade_do_Ar
2017-10-29,ESTAÇÃO BANGU,2,2017,10,29,0.0,28.686,64.939,0.414,2.03,28.425,30.458,5.348,66.508,30.208,,-22.888,-43.471,25.55,32.53,41,N2 - Moderada
2017-10-30,ESTAÇÃO BANGU,2,2017,10,30,0.2,28.672,66.142,0.288,2.719,23.384,26.102,1.258,74.096,33.333,,-22.888,-43.471,25.15,34.62,49,N2 - Moderada
2017-10-31,ESTAÇÃO BANGU,2,2017,10,31,1.4,26.912,79.718,0.245,1.166,9.984,11.147,0.675,62.22,21.0,,-22.888,-43.471,24.5,30.5,32,N1 - Boa
2017-11-01,ESTAÇÃO BANGU,2,2017,11,1,0.2,25.922,68.375,0.198,2.571,10.147,12.717,3.607,54.191,31.208,,-22.888,-43.471,23.45,30.05,25,N1 - Boa
2017-11-02,ESTAÇÃO BANGU,2,2017,11,2,0.0,25.123,61.028,0.166,1.799,12.521,14.32,1.715,49.622,29.833,,-22.888,-43.471,21.02,29.42,27,N1 - Boa
2017-11-03,ESTAÇÃO BANGU,2,2017,11,3,0.0,28.42,55.712,0.233,4.379,24.448,28.826,3.449,49.972,24.125,,-22.888,-43.471,22.82,35.43,31,N1 - Boa
2017-11-04,ESTAÇÃO BANGU,2,2017,11,4,0.0,31.694,52.837,0.325,3.52,24.375,27.896,3.618,39.774,26.7,,-22.888,-43.471,25.58,38.05,27,N1 - Boa
2017-11-05,ESTAÇÃO BANGU,2,2017,11,5,0.0,28.687,66.447,0.274,0.901,10.228,11.129,5.44,63.492,23.042,,-22.888,-43.471,25.02,33.08,31,N1 - Boa
2017-11-06,ESTAÇÃO BANGU,2,2017,11,6,4.6,24.131,82.025,0.231,1.986,12.595,14.58,1.802,51.292,15.042,,-22.888,-43.471,22.63,25.92,26,N1 - Boa
2017-11-07,ESTAÇÃO BANGU,2,2017,11,7,0.0,24.233,71.423,0.23,4.185,20.345,24.531,0.74,37.581,25.667,,-22.888,-43.471,21.03,27.6,23,N1 - Boa
2017-11-08,ESTAÇÃO BANGU,2,2017,11,8,0.0,25.628,63.851,0.207,3.035,18.918,21.955,4.805,49.436,30.333,,-22.888,-43.471,22.37,30.82,29,N1 - Boa
2017-11-09,ESTAÇÃO BANGU,2,2017,11,9,0.0,27.372,61.844,0.315,7.396,29.759,37.096,1.842,47.096,34.917,,-22.888,-43.471,23.03,33.32,33,N1 - Boa
2017-11-10,ESTAÇÃO BANGU,2,2017,11,10,0.0,25.467,55.623,0.396,9.153,34.297,43.451,4.117,30.73,35.625,,-22.888,-43.471,25.0,26.0,28,N1 - Boa
2017-11-11,ESTAÇÃO BANGU,2,2017,11,11,8.6,,,0.31,2.15,12.271,14.421,1.446,50.878,16.875,,-22.888,-43.471,,,24,N1 - Boa
2017-11-12,ESTAÇÃO BANGU,2,2017,11,12,0.0,,,0.238,1.743,11.369,13.114,2.166,58.273,21.042,,-22.888,-43.471,,,32,N1 - Boa
2017-11-13,ESTAÇÃO BANGU,2,2017,11,13,0.0,,,0.266,2.979,16.689,19.664,2.349,48.281,33.25,,-22.888,-43.471,,,29,N1 - Boa
2017-11-14,ESTAÇÃO BANGU,2,2017,11,14,0.0,,,0.194,1.968,11.478,13.446,5.348,57.934,37.083,,-22.888,-43.471,,,36,N1 - Boa
2017-11-15,ESTAÇÃO BANGU,2,2017,11,15,0.0,,,0.241,1.866,16.746,18.608,4.653,67.131,38.958,,-22.888,-43.471,,,64,N2 - Moderada
2017-11-16,ESTAÇÃO BANGU,2,2017,11,16,0.0,,,0.317,2.116,24.916,27.032,4.213,62.878,36.167,,-22.888,-43.471,,,56,N2 - Moderada
2017-11-17,ESTAÇÃO BANGU,2,2017,11,17,0.0,,,0.336,2.11,23.162,25.274,3.355,66.161,37.75,,-22.888,-43.471,,,46,N2 - Moderada
2017-11-18,ESTAÇÃO BANGU,2,2017,11,18,18.6,,,0.405,1.477,17.687,19.16,1.902,61.434,31.833,,-22.888,-43.471,,,37,N1 - Boa
2017-11-19,ESTAÇÃO BANGU,2,2017,11,19,2.6,,,0.442,1.125,9.949,11.075,0.989,53.41,20.542,,-22.888,-43.471,,,30,N1 - Boa
2017-11-20,ESTAÇÃO BANGU,2,2017,11,20,47.0,,,0.408,1.011,12.899,13.91,0.929,48.585,9.667,,-22.888,-43.471,,,23,N1 - Boa
2017-11-21,ESTAÇÃO BANGU,2,2017,11,21,0.2,,,0.46,2.083,18.975,21.059,3.406,49.044,33.042,,-22.888,-43.471,,,35,N1 - Boa
2017-11-22,ESTAÇÃO BANGU,2,2017,11,22,9.4,,,0.231,6.088,23.237,29.325,5.949,31.728,25.708,,-22.888,-43.471,,,24,N1 - Boa
2017-11-23,ESTAÇÃO BANGU,2,2017,11,23,2.2,,,0.238,3.956,29.353,33.308,4.399,43.062,25.958,,-22.888,-43.471,,,23,N1 - Boa
2017-11-24,ESTAÇÃO BANGU,2,2017,11,24,0.0,,,0.079,7.278,28.531,35.808,4.49,71.011,30.125,,-22.888,-43.471,,,97,N3 - Ruim
2017-11-25,ESTAÇÃO BANGU,2,2017,11,25,0.0,,,0.172,6.984,36.177,43.163,16.613,73.041,46.208,,-22.888,-43.471,,,117,N3 - Ruim
2017-11-26,ESTAÇÃO BANGU,2,2017,11,26,0.0,,,0.13,4.323,22.353,26.677,9.85,52.376,31.833,,-22.888,-43.471,,,39,N1 - Boa
2017-11-27,ESTAÇÃO BANGU,2,2017,11,27,0.6,,,0.087,3.488,17.503,20.989,,72.683,23.75,,-22.888,-43.471,,,39,N1 - Boa
2017-11-28,ESTAÇÃO BANGU,2,2017,11,28,1.0,,,0.103,4.232,19.345,23.576,,52.331,20.708,,-22.888,-43.471,,,29,N1 - Boa
2017-11-29,ESTAÇÃO BANGU,2,2017,11,29,0.2,,,0.012,3.783,10.576,14.36,,55.494,20.75,,-22.888,-43.471,,,33,N1 - Boa
2017-11-30,ESTAÇÃO BANGU,2,2017,11,30,0.0,,,0.017,4.976,15.495,20.471,,56.067,25.542,,-22.888,-43.471,,,31,N1 - Boa
2017-12-01,ESTAÇÃO BANGU,2,2017,12,1,0.8,,,0.18,13.31,29.342,42.655,,32.447,21.542,,-22.888,-43.471,,,25,N1 - Boa
2017-12-02,ESTAÇÃO BANGU,2,2017,12,2,0.0,,,0.219,5.925,19.554,25.48,,43.196,25.958,,-22.888,-43.471,,,29,N1 - Boa
2017-12-03,ESTAÇÃO BANGU,2,2017,12,3,0.0,,,,3.525,12.611,16.135,,69.888,19.292,,-22.888,-43.471,,,57,N2 - Moderada
2017-12-04,ESTAÇÃO BANGU,2,2017,12,4,0.0,29.054,71.094,0.375,4.04,16.483,20.54,,66.619,21.5,,-22.888,-43.471,27.18,31.27,36,N1 - Boa
2017-12-05,ESTAÇÃO BANGU,2,2017,12,5,0.2,27.699,79.297,0.313,4.225,11.91,16.132,,47.236,18.917,,-22.888,-43.471,24.98,32.62,27,N1 - Boa
2017-12-06,ESTAÇÃO BANGU,2,2017,12,6,0.0,27.145,66.874,0.324,4.22,11.047,15.266,,48.293,26.25,,-22.888,-43.471,23.4,32.02,34,N1 - Boa
2017-12-07,ESTAÇÃO BANGU,2,2017,12,7,0.0,28.169,60.244,0.308,6.103,22.917,29.023,,52.697,34.208,,-22.888,-43.471,24.72,32.7,43,N2 - Moderada
2017-12-08,ESTAÇÃO BANGU,2,2017,12,8,14.6,26.566,82.877,0.343,12.434,28.945,41.378,,25.491,23.375,,-22.888,-43.471,23.53,29.1,26,N1 - Boa
2017-12-09,ESTAÇÃO BANGU,2,2017,12,9,2.8,26.996,83.621,,4.244,10.539,14.777,,54.66,29.083,,-22.888,-43.471,24.05,32.47,27,N1 - Boa
2017-12-10,ESTAÇÃO BANGU,2,2017,12,10,0.0,27.692,73.68,,3.899,8.636,12.534,,50.659,25.125,,-22.888,-43.471,23.9,32.77,31,N1 - Boa
2017-12-11,ESTAÇÃO BANGU,2,2017,12,11,0.0,29.308,64.927,,6.226,18.85,25.076,,81.551,31.375,,-22.888,-43.471,23.83,38.1,145,N4 - Muito Ruim
2017-12-12,ESTAÇÃO BANGU,2,2017,12,12,1.8,24.782,79.403,0.164,4.366,8.762,13.128,,46.634,18.292,,-22.888,-43.471,23.12,26.72,48,N2 - Moderada
2017-12-13,ESTAÇÃO BANGU,2,2017,12,13,0.0,25.584,69.579,0.192,3.905,12.818,16.723,,51.509,30.167,,-22.888,-43.471,22.45,30.23,33,N1 - Boa
2017-12-14,ESTAÇÃO BANGU,2,2017,12,14,0.0,27.795,63.037,0.24,4.458,18.482,22.94,0.608,74.859,33.542,,-22.888,-43.471,23.27,33.42,91,N3 - Ruim
2017-12-15,ESTAÇÃO BANGU,2,2017,12,15,4.2,29.252,67.985,0.403,7.142,27.172,34.315,5.261,40.808,48.667,,-22.888,-43.471,24.37,36.95,40,N1 - Boa
2017-12-16,ESTAÇÃO BANGU,2,2017,12,16,0.0,29.511,68.238,0.581,5.953,31.053,37.004,3.049,74.338,56.167,,-22.888,-43.471,24.38,35.8,114,N3 - Ruim
2017-12-17,ESTAÇÃO BANGU,2,2017,12,17,0.0,31.803,62.552,0.536,5.285,23.452,28.738,2.717,42.136,39.792,,-22.888,-43.471,25.97,39.42,35,N1 - Boa
2017-12-18,ESTAÇÃO BANGU,2,2017,12,18,0.0,32.149,56.457,0.406,3.509,12.298,15.81,2.064,49.99,29.625,,-22.888,-43.471,27.63,36.95,32,N1 - Boa
2017-12-19,ESTAÇÃO BANGU,2,2017,12,19,0.0,29.54,71.763,0.345,2.895,7.138,10.021,0.737,52.259,29.875,,-22.888,-43.471,26.6,33.48,29,N1 - Boa
2017-12-20,ESTAÇÃO BANGU,2,2017,12,20,0.0,30.811,64.252,0.407,3.275,16.638,19.912,0.425,70.83,36.167,,-22.888,-43.471,25.38,36.57,81,N3 - Ruim
2017-12-21,ESTAÇÃO BANGU,2,2017,12,21,20.0,29.232,73.8,0.471,6.467,21.397,27.863,4.3,39.08,41.042,,-22.888,-43.471,23.38,35.48,42,N2 - Moderada
2017-12-22,ESTAÇÃO BANGU,2,2017,12,22,1.2,27.282,80.994,0.53,7.43,34.792,42.222,5.515,30.838,26.25,,-22.888,-43.471,23.5,31.17,23,N1 - Boa
2017-12-23,ESTAÇÃO BANGU,2,2017,12,23,16.0,31.415,66.079,0.544,7.085,31.56,38.641,7.28,42.59,32.208,,-22.888,-43.471,25.48,39.4,33,N1 - Boa
2017-12-24,ESTAÇÃO BANGU,2,2017,12,24,8.4,30.85,71.275,0.428,3.207,16.965,20.171,,55.756,17.75,,-22.888,-43.471,24.67,40.83,32,N1 - Boa
2017-12-25,ESTAÇÃO BANGU,2,2017,12,25,0.0,31.001,70.905,0.569,4.046,23.144,27.191,,52.255,38.208,,-22.888,-43.471,26.3,37.22,36,N1 - Boa
2017-12-26,ESTAÇÃO BANGU,2,2017,12,26,12.2,27.86,83.851,0.397,4.297,16.392,20.688,4.49,54.66,18.583,,-22.888,-43.471,24.43,32.77,29,N1 - Boa
2017-12-27,ESTAÇÃO BANGU,2,2017,12,27,0.0,29.131,77.892,0.432,5.673,23.368,29.04,4.537,38.238,27.167,,-22.888,-43.471,25.87,34.17,30,N1 - Boa
2017-12-28,ESTAÇÃO BANGU,2,2017,12,28,1.0,28.287,83.302,0.353,4.197,14.834,19.031,3.417,30.083,21.042,,-22.888,-43.471,26.82,30.42,21,N1 - Boa
2017-12-29,ESTAÇÃO BANGU,2,2017,12,29,5.0,27.49,87.593,0.523,8.643,31.418,40.062,1.854,21.292,23.083,,-22.888,-43.471,25.45,31.65,18,N1 - Boa
2017-12-30,ESTAÇÃO BANGU,2,2017,12,30,3.0,27.338,83.733,0.46,4.471,23.585,28.055,0.828,36.417,18.333,,-22.888,-43.471,25.68,29.52,22,N1 - Boa
2017-12-31,ESTAÇÃO BANGU,2,2017,12,31,0.2,30.2,64.552,0.367,2.87,7.422,10.292,2.377,49.712,12.083,,-22.888,-43.471,27.92,33.88,22,N1 - Boa
2018-01-01,ESTAÇÃO BANGU,2,2018,1,1,0.0,31.285,62.625,0.72,4.481,12.433,16.914,6.236,42.645,62.708,,-22.888,-43.471,26.92,37.4,51,N2 - Moderada
2018-01-02,ESTAÇÃO BANGU,2,2018,1,2,0.0,31.877,65.202,0.367,2.818,13.258,16.079,3.06,44.1,19.833,,-22.888,-43.471,27.02,39.7,24,N1 - Boa
2018-01-03,ESTAÇÃO BANGU,2,2018,1,3,10.0,30.811,71.442,0.435,9.744,21.168,30.91,4.035,30.811,20.625,,-22.888,-43.471,25.77,37.23,25,N1 - Boa
2018-01-04,ESTAÇÃO BANGU,2,2018,1,4,25.4,26.305,84.863,0.341,5.135,14.983,20.117,1.362,29.808,12.292,,-22.888,-43.471,23.7,30.35,20,N1 - Boa
2018-01-05,ESTAÇÃO BANGU,2,2018,1,5,12.2,25.733,87.924,0.398,5.465,24.15,29.615,1.634,38.812,18.833,,-22.888,-43.471,22.4,32.23,27,N1 - Boa
2018-01-06,ESTAÇÃO BANGU,2,2018,1,6,5.8,28.673,79.616,0.498,5.546,21.793,27.338,1.872,38.534,17.958,,-22.888,-43.471,25.33,34.78,26,N1 - Boa
2018-01-07,ESTAÇÃO BANGU,2,2018,1,7,58.0,25.855,92.667,0.472,3.379,15.175,18.552,0.582,39.846,15.0,,-22.888,-43.471,22.8,30.37,21,N1 - Boa
2018-01-08,ESTAÇÃO BANGU,2,2018,1,8,41.2,25.191,86.987,0.463,5.244,21.18,26.425,0.467,41.16,12.208,,-22.888,-43.471,22.38,29.95,23,N1 - Boa
2018-01-09,ESTAÇÃO BANGU,2,2018,1,9,0.0,28.457,68.936,0.415,5.049,19.837,24.886,2.816,43.29,24.333,,-22.888,-43.471,23.9,34.78,35,N1 - Boa
2018-01-10,ESTAÇÃO BANGU,2,2018,1,10,0.0,29.978,72.491,0.279,4.004,11.033,15.038,2.358,40.45,17.875,,-22.888,-43.471,25.83,35.32,33,N1 - Boa
2018-01-11,ESTAÇÃO BANGU,2,2018,1,11,0.0,30.18,69.687,0.38,3.735,14.731,18.465,3.863,54.1,31.667,,-22.888,-43.471,26.07,35.2,60,N2 - Moderada
2018-01-12,ESTAÇÃO BANGU,2,2018,1,12,0.0,29.443,75.203,0.431,5.508,18.749,24.257,4.707,43.958,35.417,,-22.888,-43.471,25.35,35.08,36,N1 - Boa
2018-01-13,ESTAÇÃO BANGU,2,2018,1,13,0.0,29.51,66.903,0.418,3.209,14.509,17.72,2.253,49.939,21.542,,-22.888,-43.471,23.48,35.27,28,N1 - Boa
2018-01-14,ESTAÇÃO BANGU,2,2018,1,14,0.0,29.718,68.776,0.428,3.092,12.785,15.877,2.064,47.434,18.75,,-22.888,-43.471,25.35,37.3,27,N1 - Boa
2018-01-15,ESTAÇÃO BANGU,2,2018,1,15,0.0,30.692,60.725,0.372,6.086,17.65,23.734,1.02,41.839,17.125,,-22.888,-43.471,26.75,37.38,26,N1 - Boa
2018-01-16,ESTAÇÃO BANGU,2,2018,1,16,0.0,31.767,57.349,0.375,3.388,12.12,15.508,0.854,74.075,16.667,,-22.888,-43.471,25.95,37.8,79,N2 - Moderada
2018-01-17,ESTAÇÃO BANGU,2,2018,1,17,0.0,32.526,59.301,0.423,3.248,20.919,24.165,3.747,48.203,25.5,,-22.888,-43.471,26.6,38.55,51,N2 - Moderada
2018-01-18,ESTAÇÃO BANGU,2,2018,1,18,0.0,34.258,53.453,0.389,4.353,19.959,24.312,2.798,48.398,38.146,,-22.888,-43.471,27.23,41.78,31,N1 - Boa
2018-01-19,ESTAÇÃO BANGU,2,2018,1,19,0.0,33.537,58.808,0.374,3.021,10.946,13.968,2.286,85.732,35.333,,-22.888,-43.471,29.1,41.5,55,N2 - Moderada
2018-01-20,ESTAÇÃO BANGU,2,2018,1,20,2.0,30.37,75.357,0.395,2.635,11.665,14.298,2.618,69.914,24.625,,-22.888,-43.471,26.5,35.93,53,N2 - Moderada
2018-01-21,ESTAÇÃO BANGU,2,2018,1,21,0.6,29.593,80.059,0.483,3.144,19.235,22.379,2.009,59.951,31.542,,-22.888,-43.471,26.17,34.33,68,N2 - Moderada
2018-01-22,ESTAÇÃO BANGU,2,2018,1,22,262.4,30.584,70.403,0.5,4.05,20.216,24.267,5.333,83.111,50.958,,-22.888,-43.471,24.84,37.52,105,N3 - Ruim
2018-01-23,ESTAÇÃO BANGU,2,2018,1,23,0.0,36.15,50.655,0.552,2.545,15.712,18.229,,119.557,48.875,,-22.888,-43.471,31.4,39.47,80,N2 - Moderada
2018-01-24,ESTAÇÃO BANGU,2,2018,1,24,0.0,33.188,58.316,0.374,2.608,10.483,13.092,4.643,76.401,33.0,,-22.888,-43.471,29.07,39.23,56,N2 - Moderada
2018-01-25,ESTAÇÃO BANGU,2,2018,1,25,0.0,32.108,64.29,0.402,2.921,11.668,14.592,4.639,58.308,37.125,,-22.888,-43.471,28.4,36.5,40,N1 - Boa
2018-01-26,ESTAÇÃO BANGU,2,2018,1,26,34.8,28.821,80.069,0.312,3.421,10.012,13.429,4.014,39.228,21.375,,-22.888,-43.471,25.33,32.07,25,N1 - Boa
2018-01-27,ESTAÇÃO BANGU,2,2018,1,27,10.4,25.412,96.757,0.32,5.895,13.33,19.22,2.56,22.26,12.875,,-22.888,-43.471,24.27,27.05,14,N1 - Boa
2018-01-28,ESTAÇÃO BANGU,2,2018,1,28,0.4,28.282,69.939,0.424,6.685,16.466,23.153,1.808,40.798,23.292,,-22.888,-43.471,23.37,34.9,37,N1 - Boa
2018-01-29,ESTAÇÃO BANGU,2,2018,1,29,0.0,29.487,73.953,0.348,3.674,13.763,17.435,2.078,33.637,23.542,,-22.888,-43.471,26.07,34.25,24,N1 - Boa
2018-01-30,ESTAÇÃO BANGU,2,2018,1,30,18.0,25.32,94.749,0.365,6.645,18.254,24.898,0.615,28.502,13.542,,-22.888,-43.471,22.45,28.05,22,N1 - Boa
2018-01-31,ESTAÇÃO BANGU,2,2018,1,31,0.2,26.684,79.281,0.32,5.555,10.545,16.095,2.642,26.864,18.417,,-22.888,-43.471,22.77,32.13,18,N1 - Boa
2018-02-01,ESTAÇÃO BANGU,2,2018,2,1,0.0,27.707,76.794,0.295,5.529,7.118,12.643,1.638,24.714,17.583,,-22.888,-43.471,23.98,33.35,15,N1 - Boa
2018-02-02,ESTAÇÃO BANGU,2,2018,2,2,0.0,28.346,72.63,0.342,6.659,12.334,18.993,3.531,26.114,24.583,,-22.888,-43.471,24.75,33.43,21,N1 - Boa
2018-02-03,ESTAÇÃO BANGU,2,2018,2,3,0.0,28.355,74.429,0.327,4.72,8.983,13.706,0.828,27.678,19.833,,-22.888,-43.471,24.75,34.38,18,N1 - Boa
2018-02-04,ESTAÇÃO BANGU,2,2018,2,4,0.0,26.88,70.432,0.3,3.099,7.098,10.194,2.85,34.758,28.25,,-22.888,-43.471,23.1,30.92,24,N1 - Boa
2018-02-05,ESTAÇÃO BANGU,2,2018,2,5,9.0,23.793,90.66,0.488,11.781,33.081,44.862,2.784,19.351,24.021,,-22.888,-43.471,22.0,25.55,19,N1 - Boa
2018-02-06,ESTAÇÃO BANGU,2,2018,2,6,1.8,25.429,80.278,0.505,8.498,27.469,35.964,6.609,25.622,22.917,,-22.888,-43.471,22.1,31.43,21,N1 - Boa
2018-02-07,ESTAÇÃO BANGU,2,2018,2,7,2.8,27.07,85.654,0.42,7.015,15.845,22.86,1.782,24.489,17.583,,-22.888,-43.471,23.7,32.52,16,N1 - Boa
2018-02-08,ESTAÇÃO BANGU,2,2018,2,8,0.0,28.54,78.423,0.4,6.867,12.961,19.828,3.286,39.877,29.375,,-22.888,-43.471,23.88,33.45,30,N1 - Boa
2018-02-09,ESTAÇÃO BANGU,2,2018,2,9,0.0,30.956,68.158,0.442,6.304,23.471,29.776,2.91,72.958,37.417,,-22.888,-43.471,25.32,38.0,119,N3 - Ruim
2018-02-10,ESTAÇÃO BANGU,2,2018,2,10,0.0,32.922,68.413,0.48,4.19,23.676,27.865,1.966,58.601,36.5,,-22.888,-43.471,27.1,40.98,69,N2 - Moderada
2018-02-11,ESTAÇÃO BANGU,2,2018,2,11,1.2,32.606,62.467,0.398,2.659,13.543,16.2,4.91,70.354,20.583,,-22.888,-43.471,26.58,39.93,51,N2 - Moderada
2018-02-12,ESTAÇÃO BANGU,2,2018,2,12,0.0,33.522,59.899,0.388,2.541,13.25,15.791,4.624,68.035,34.833,,-22.888,-43.471,29.7,40.35,48,N2 - Moderada
2018-02-13,ESTAÇÃO BANGU,2,2018,2,13,0.0,29.735,76.56,0.305,2.366,8.182,10.548,,54.28,25.292,,-22.888,-43.471,27.28,31.58,49,N2 - Moderada
2018-02-14,ESTAÇÃO BANGU,2,2018,2,14,21.8,27.052,85.575,0.304,2.801,10.013,12.813,,44.688,9.833,,-22.888,-43.471,24.03,33.05,24,N1 - Boa
2018-02-15,ESTAÇÃO BANGU,2,2018,2,15,53.0,27.133,82.885,0.283,3.426,18.23,21.651,1.983,30.19,17.294,,-22.888,-43.471,22.57,31.28,16,N1 - Boa
2018-02-16,ESTAÇÃO BANGU,2,2018,2,16,1.8,28.121,82.802,0.411,4.199,17.719,21.918,2.721,36.526,42.625,,-22.888,-43.471,25.35,33.05,34,N1 - Boa
2018-02-17,ESTAÇÃO BANGU,2,2018,2,17,0.0,28.501,78.478,0.458,4.735,24.016,28.75,1.007,40.127,39.167,,-22.888,-43.471,24.37,33.6,32,N1 - Boa
2018-02-18,ESTAÇÃO BANGU,2,2018,2,18,1.0,28.489,80.112,0.396,3.088,14.716,17.802,1.021,36.952,23.625,,-22.888,-43.471,24.97,33.57,25,N1 - Boa
2018-02-19,ESTAÇÃO BANGU,2,2018,2,19,1.0,28.392,82.621,0.592,7.786,29.799,37.585,4.46,50.393,35.292,,-22.888,-43.471,24.42,36.45,48,N2 - Moderada
2018-02-20,ESTAÇÃO BANGU,2,2018,2,20,0.0,31.31,71.208,0.532,7.215,25.034,32.25,1.742,36.052,35.75,,-22.888,-43.471,26.7,38.25,29,N1 - Boa
2018-02-21,ESTAÇÃO BANGU,2,2018,2,21,0.6,31.834,68.297,0.487,3.746,18.251,21.996,1.853,38.205,29.917,,-22.888,-43.471,28.78,37.97,24,N1 - Boa
2018-02-22,ESTAÇÃO BANGU,2,2018,2,22,11.2,29.34,75.016,0.461,3.904,11.444,15.348,1.141,52.205,17.0,,-22.888,-43.471,25.62,35.48,27,N1 - Boa
2018-02-23,ESTAÇÃO BANGU,2,2018,2,23,34.0,26.402,94.446,0.544,8.376,26.394,34.772,1.458,27.018,15.875,,-22.888,-43.471,24.15,28.12,23,N1 - Boa
2018-02-24,ESTAÇÃO BANGU,2,2018,2,24,4.8,25.869,90.731,0.532,8.606,27.316,35.924,2.771,24.036,23.417,,-22.888,-43.471,24.15,28.25,19,N1 - Boa
2018-02-25,ESTAÇÃO BANGU,2,2018,2,25,0.0,27.648,78.671,0.461,4.679,13.875,18.552,2.177,41.408,23.958,,-22.888,-43.471,23.6,32.33,31,N1 - Boa
2018-02-26,ESTAÇÃO BANGU,2,2018,2,26,2.2,28.265,80.014,0.46,6.305,22.612,28.914,3.712,37.186,27.625,,-22.888,-43.471,25.77,32.5,26,N1 - Boa
2018-02-27,ESTAÇÃO BANGU,2,2018,2,27,21.0,27.57,84.397,0.514,5.759,23.679,29.436,0.75,32.394,19.5,,-22.888,-43.471,25.03,33.17,20,N1 - Boa
2018-02-28,ESTAÇÃO BANGU,2,2018,2,28,0.0,28.545,73.544,0.604,5.628,29.068,34.68,2.586,48.901,27.875,,-22.888,-43.471,24.55,34.18,47,N2 - Moderada
2018-03-01,ESTAÇÃO BANGU,2,2018,3,1,0.0,29.704,81.576,0.546,6.363,25.113,31.469,3.844,50.373,40.125,,-22.888,-43.471,26.02,34.78,41,N2 - Moderada
2018-03-02,ESTAÇÃO BANGU,2,2018,3,2,0.0,30.332,80.089,0.588,6.017,26.287,32.303,0.648,43.877,46.583,,-22.888,-43.471,26.35,36.08,37,N1 - Boa
2018-03-03,ESTAÇÃO BANGU,2,2018,3,3,0.0,30.693,78.606,0.517,3.295,14.633,17.931,0.019,52.717,35.542,,-22.888,-43.471,27.73,35.3,36,N1 - Boa
2018-03-04,ESTAÇÃO BANGU,2,2018,3,4,1.4,29.67,83.577,0.527,3.759,14.699,18.458,0.884,42.401,26.667,,-22.888,-43.471,26.35,34.42,29,N1 - Boa
2018-03-05,ESTAÇÃO BANGU,2,2018,3,5,0.0,30.545,78.752,0.499,4.603,13.987,18.588,2.323,41.448,27.333,,-22.888,-43.471,27.08,35.37,30,N1 - Boa
2018-03-06,ESTAÇÃO BANGU,2,2018,3,6,0.0,30.888,75.54,0.472,4.641,14.3,18.947,1.444,37.368,26.25,,-22.888,-43.471,26.7,36.35,26,N1 - Boa
2018-03-07,ESTAÇÃO BANGU,2,2018,3,7,0.6,30.071,78.722,0.482,5.859,19.898,25.761,1.882,41.951,30.667,,-22.888,-43.471,27.25,33.65,33,N1 - Boa
2018-03-08,ESTAÇÃO BANGU,2,2018,3,8,14.4,26.325,90.235,0.526,7.258,18.775,26.038,1.063,28.34,10.083,,-22.888,-43.471,25.03,27.75,26,N1 - Boa
2018-03-09,ESTAÇÃO BANGU,2,2018,3,9,1.4,25.92,86.98,0.495,10.063,24.319,34.382,0.853,24.82,24.417,,-22.888,-43.471,24.07,28.37,20,N1 - Boa
2018-03-10,ESTAÇÃO BANGU,2,2018,3,10,0.0,28.478,78.23,0.545,8.04,21.959,29.998,3.438,43.448,31.333,,-22.888,-43.471,24.93,34.28,34,N1 - Boa
2018-03-11,ESTAÇÃO BANGU,2,2018,3,11,0.0,29.033,83.921,0.476,4.064,12.136,16.202,3.487,32.524,15.167,,-22.888,-43.471,25.4,34.2,24,N1 - Boa
2018-03-12,ESTAÇÃO BANGU,2,2018,3,12,0.0,30.904,67.472,0.488,4.678,16.647,21.321,3.675,42.325,25.125,,-22.888,-43.471,25.52,38.97,32,N1 - Boa
2018-03-13,ESTAÇÃO BANGU,2,2018,3,13,0.0,29.436,77.325,0.57,6.04,23.915,29.95,1.239,47.405,40.75,,-22.888,-43.471,28.05,32.77,33,N1 - Boa
2018-03-14,ESTAÇÃO BANGU,2,2018,3,14,0.0,31.55,74.176,0.502,3.846,21.674,25.522,3.567,79.709,39.833,,-22.888,-43.471,25.95,38.83,129,N4 - Muito Ruim
2018-03-15,ESTAÇÃO BANGU,2,2018,3,15,0.0,30.715,81.678,0.638,3.063,35.148,38.21,2.89,30.718,47.75,,-22.888,-43.471,28.98,31.62,87,N3 - Ruim
2018-03-16,ESTAÇÃO BANGU,2,2018,3,16,0.0,,,,,,,,,,,-22.888,-43.471,,,,
2018-03-17,ESTAÇÃO BANGU,2,2018,3,17,0.0,28.082,78.242,,2.928,18.31,21.237,,36.958,45.0,,-22.888,-43.471,27.85,28.4,5,N1 - Boa
2018-03-18,ESTAÇÃO BANGU,2,2018,3,18,0.0,29.54,76.558,0.604,5.427,22.696,28.122,3.508,45.532,36.75,,-22.888,-43.471,25.7,35.7,38,N1 - Boa
2018-03-19,ESTAÇÃO BANGU,2,2018,3,19,0.0,32.167,68.128,0.533,4.928,20.035,24.997,3.998,46.415,28.333,,-22.888,-43.471,26.68,39.35,33,N1 - Boa
2018-03-20,ESTAÇÃO BANGU,2,2018,3,20,0.0,32.474,67.509,0.626,3.731,20.408,24.147,2.238,56.536,41.417,,-22.888,-43.471,29.45,37.15,33,N1 - Boa
2018-03-21,ESTAÇÃO BANGU,2,2018,3,21,0.0,29.277,79.545,0.558,4.598,12.753,17.35,0.911,55.733,24.542,,-22.888,-43.471,26.35,32.68,26,N1 - Boa
